sample_id,catalog_content,image_link,price,item_name,value,unit,price_range,brand,inferred_category,unit_price,has_pack,pack_size,is_organic,is_premium,is_natural,is_travel_size,is_family_size,has_gourmet,has_fresh,has_handmade,number_count,has_percentage,text_length,word_count,has_image_link,price_category,success,width_x,height_x,mode,width_y,height_y,aspect_ratio,total_pixels,mean_red,mean_green,mean_blue,brightness,color_variance
11077,"Item Name: Mt. Comfort Coffee El Salvador Medium Roast, 2.5lb - Flavor Notes of Honey, Tangerine, & Chocolate - Sourced From Local, El Salvadorian Coffee Farms - Roasted Whole Bean
Bullet Point 1: Elevate Your Daily Ritual: Begin each morning with Mt. Comfort Coffee El Salvador Medium Roast, meticulously crafted to elevate your coffee experience. Its smooth, delicate profile and exceptional balance make it the perfect choice for your everyday cup.
Bullet Point 2: Rich, Flavorful Delight: Immerse yourself in the richness of our medium roast, offering a full-bodied flavor that is both robust and satisfying. Discover a symphony of flavors with hints of honey, vibrant tangerine, and indulgent chocolate, creating a coffee experience that delights the senses.
Bullet Point 3: Versatile Enjoyment Any Way You Like: Whether you prefer it hot, cold, or over ice, our El Salvador Medium Roast delivers versatility in every cup. Embrace the flexibility to enjoy your coffee just the way you want, ensuring each sip is as refreshing as the last.
Bullet Point 4: Freshness Sealed: Our commitment to quality extends to our packaging. Each bag features a resealable design that locks in freshness and preserves the intricate flavors of our beans. Enjoy consistently exceptional coffee with every brew.
Bullet Point 5: Origin Excellence: Grown in the high-altitude regions of Apaneca, El Salvador, our beans benefit from the perfect combination of altitude and climate, resulting in a coffee that is perfectly balanced and simply delicious. Treat yourself to the essence of exceptional coffee with Mt. Comfort Coffee El Salvador Medium Roast.
Product Description: Mt. Comfort Coffee El Salvador Medium Roast is the perfect everyday coffee. This coffee is smooth, delicate, and exceptionally well-balanced. Our coffee is also full-bodied, richly flavorful, and aromatic. When drinking this coffee you will taste notes of Honey, Tangerine, & Chocolate for a unique flavor experience. Enjoy this coffee cold or iced. This bag of beans comes equipped with a resealable design for maximum flavor retention and freshness. Our El Salvador Medium Roast beans begin their journey in Apaneca, El Salvador. The coffee is grown in batches at high elevations. This high elevation in a mixed with the climate makes the perfect coffee. The result is perfectly balanced, delicious coffee. This bag comes in a 12 oz variety as well as a 2.5 pounds variety. This coffee is balanced & aromatic. The El Salvador Medium Roast bound to give you a coffee experience unlike any other.
Value: 40.0
Unit: Ounce
",https://m.media-amazon.com/images/I/716z8JF4uXL.jpg,15.99,"Mt. Comfort Coffee El Salvador Medium Roast, 2.5lb - Flavor Notes of Honey, Tangerine, & Chocolate - Sourced From Local, El Salvadorian Coffee Farms - Roasted Whole Bean",40.0,Ounce,$10-20,Mt. Comfort,Food & Beverage,0.39975,False,,False,False,False,False,False,False,False,False,2.0,False,169.0,28.0,True,Economy ($10-$20),True,2000,2000,RGB,2000,2000,1.0,4000000,229.870346,230.27086025,228.43948025,229.5268955,44.1777856767261
96458,"Item Name: TRESemmé Conditioner, Anti-Breakage, 28 oz
Bullet Point 1: Lightweight, hair strengthening detangling conditioner that targets the most damaged areas to reduce breakage by 80 percent when used with TRESemme Anti-Breakage shampoo (vs. non-conditioning shampoo)
Bullet Point 2: Deep conditioner for color treated hair, with gelatin and Vitamin B12, helps restore and revitalize your hair
Bullet Point 3: TRESemme Anti-Breakage hair conditioner detangles distressed hair, leaving strands more manageable and silky-smooth
Bullet Point 4: TRESemme Anti-Breakage Conditioner is a gentle hair treatment for damaged hair, and is light enough for daily use
Bullet Point 5: Professional salon-quality moisturizing conditioner at an affordable price
Bullet Point 6: For best results with this deep hair conditioner, start with TRESemme Anti-Breakage Shampoo and style as usual!
Value: 28.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71bJZuP6qaL.jpg,14.525,"TRESemmé Conditioner, Anti-Breakage, 28 oz",28.0,Ounce,$10-20,TRESemmé Conditioner,Other,0.51875,False,,False,False,False,False,False,False,False,False,1.0,False,42.0,5.0,True,Economy ($10-$20),True,2560,2560,RGB,2560,2560,1.0,6553600,241.25828155517578,242.56815307617188,242.2973776245117,242.04127075195314,46.85523283093067
77243,"Item Name: Al Dente Garlic Parsley Fettuccine, 12-Ounce Bag (Pack of 2)
Value: 24.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/61RiQPjYEvL.jpg,11.99,"Al Dente Garlic Parsley Fettuccine, 12-Ounce Bag (Pack of 2)",24.0,Fl Oz,$10-20,Al Dente,Other,0.4995833333333333,True,2.0,False,False,False,False,False,False,False,False,2.0,False,60.0,10.0,True,Economy ($10-$20),True,1000,1000,RGB,1000,1000,1.0,1000000,234.225587,231.14903,220.418215,228.59761066666667,50.328234880211646
161138,"Item Name: Durkee Steak Seasoning - 26 oz. container, 6 per case
Value: 6.0
Unit: Count
",https://m.media-amazon.com/images/I/718BTh-D5bL.jpg,13.46,"Durkee Steak Seasoning - 26 oz. container, 6 per case",6.0,Count,$10-20,Durkee Steak,Food & Beverage,2.2433333333333336,False,,False,False,False,False,False,False,False,False,2.0,False,53.0,10.0,True,Economy ($10-$20),True,900,1830,RGB,900,1830,0.4918032786885246,1647000,189.64577595628415,183.79602550091076,162.84432058287797,178.76204068002428,89.01161977802536
273951,"Item Name: Lillie's Q Hot Smoky Barbecue Sauce, 16 Oz (Pack of 6)
Bullet Point 1: Best warn your yungins. This Memphis style fire starter is sweet up front, but finishes with plenty of heat. A touch of brown sugar makes HOT SMOKY perfect for your slow cooked ribs and tri tip beef. Each of the Lillies Q sauces and rubs pays homage to th Vegan, Wheat Free, Dairy Free
Bullet Point 2: The package Weight of the product is: 12pounds
Bullet Point 3: Ingredients: 'Ketchup (Red Ripe Tomatoes, Distilled Vinegar, Sugar, Salt, Onion Powder, Spices, And Natural Flavoring), Brown Sugar, Cider Vinegar, Filtered Water, Mustard (Distilled Vinegar Water, Mustard Seed, Salt, Turmeric, Paprika, Spice, Garlic Powder), Natural Smoke Flavor, Contains Less Than 2% Of Spices, Apple Juice Concentrate Salt, Lime Juice Concentrate, Worcestershire Sauce (Distilled Vinegar, Molasses, Corn Syrup Water, Salt, Caramel Color, Garlic Powder, Sugar, Spices, Tamarind, Natural Flavor), Garlic And Onion Powder.'
Bullet Point 4: Package Weight: 12.0 pounds
Value: 96.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/71NmbXJNahL.jpg,12.78,"Lillie's Q Hot Smoky Barbecue Sauce, 16 Oz (Pack of 6)",96.0,Fl Oz,$10-20,Lillie's Q,Food & Beverage,0.133125,True,6.0,False,False,False,False,False,False,False,False,2.0,False,54.0,11.0,True,Economy ($10-$20),True,1500,1500,RGB,1500,1500,1.0,2250000,220.29101955555555,211.69752755555555,209.93910666666667,213.9758845925926,76.63778195344265
243437,"Item Name: Chilitos Sweet, Sour & Spicy Chamoy Candy - Mexican Gummy Candy & Chamoy Gushers for All Ages, Authentic Dulces Mexicanos Enchilados as Seen on TikTok! (8 oz Jar, Gusher Balls Jar)
Bullet Point 1: Chamoy Infused and Chili Coated: Chilitos is not your average chili candy. All our candies are infused with our classic tamarindo chamoy recipe and coated with our proprietary blend of chili peppers, tajin, fruit powders & other Mexican spices.
Bullet Point 2: Experience Candy with Unmatched Flavor: Chilitos candy is guaranteed to deliver an explosion of flavor unlike any other! Sweet, sour, spicy & made with quality ingredients in small batches to ensure a consistent flavor every time.
Bullet Point 3: Our Dulces enchilados, also known as Mexican Candy are covered by our expertly crafted chamoy sauce made from fruit pulp, fresh chiles and delicious condiments to create a rich and authentic flavor, as seen on tiktok
Bullet Point 4: Chilitos Chamoy Sauce is sweet, sour and spicy all at the same time! These mouthwatering flavor gummies with chamoy are as delicious as they are tangy, it will leave your taste buds tingling
Bullet Point 5: Spicy level = Mild. The right amount of spicy for everyone to enjoy, try them now and indulge in the delicious flavor!
Product Description: <p><strong>Tangy and sour, sweet and spicy chamoy candy! </strong></p> <p><strong>Chilitos &trade; Chamoy</strong> is expertly crafted&nbsp;from fruit pulp, fresh chiles and&nbsp;delicious condiments to create a rich and authentic Mexican candy flavor. Our chamoy sauce delivers an exciting and bold flavor for spicy & sour candy lovers! Our powder combines 4 different chiles, grounded fruit powders & other mexican spices for the ultimate chamoy candy experience. Our chamoy gushers & other sour gummies are the perfect mexican snack for your next hangout!</p> <p>Clasico&nbsp;- A base of tamarind plus other authentic Mexican flavors &amp; spices.&nbsp;<strong>Spicy level = Mild</strong></p>
Value: 8.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71OUGQDxq7L.jpg,13.99,"Chilitos Sweet, Sour & Spicy Chamoy Candy - Mexican Gummy Candy & Chamoy Gushers for All Ages, Authentic Dulces Mexicanos Enchilados as Seen on TikTok! (8 oz Jar, Gusher Balls Jar)",8.0,Ounce,$10-20,Chilitos Sweet,Food & Beverage,1.74875,False,,False,False,False,False,False,False,False,False,1.0,False,180.0,31.0,True,Economy ($10-$20),True,1000,1000,RGB,1000,1000,1.0,1000000,169.482969,36.211689,27.890257,77.86163833333333,83.24431022227603
227859,"Item Name: Cowbell Chocolate (450g Net(Sachet)
Bullet Point 1: Flavored Instant Milk Drink Powder
Bullet Point 2: Delicious flavoured milk.
Bullet Point 3: Hot or cold water.
Product Description: Cowbell Chocolate
Value: 15.8733
Unit: Ounce
",https://m.media-amazon.com/images/I/71go+ol1feL.jpg,16.7,Cowbell Chocolate (450g Net(Sachet),15.8733,Ounce,$10-20,Cowbell Chocolate,Food & Beverage,1.0520811677470971,False,,False,False,False,False,False,False,False,False,1.0,False,35.0,4.0,True,Economy ($10-$20),True,2560,2133,RGB,2560,2133,1.2001875293014534,5460480,206.2067534355954,179.63890555409048,172.04488158550163,185.96351352506252,94.00996970220788
182265,"Item Name: Calbee Shrimp Flavored Chips 4 ounces Bag (2 Pack)
Value: 4.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61yJqDD4oDL.jpg,14.99,Calbee Shrimp Flavored Chips 4 ounces Bag (2 Pack),4.0,Ounce,$10-20,Calbee Shrimp,Food & Beverage,3.7475,True,2.0,False,False,False,False,False,False,False,False,2.0,False,50.0,9.0,True,Economy ($10-$20),True,689,1000,RGB,689,1000,0.689,689000,221.48741799709725,159.64972423802612,122.48477648766328,167.87397290759554,83.88880081901104
248050,"Item Name: Tru Fru Hyper-Dried Real Strawberries in White and Dark Chocolate (16 oz.)
Value: 16.0
Unit: Ounce
",https://m.media-amazon.com/images/I/610AN2bCaEL.jpg,11.675,Tru Fru Hyper-Dried Real Strawberries in White and Dark Chocolate (16 oz.),16.0,Ounce,$10-20,Tru Fru,Food & Beverage,0.7296875,False,,False,False,False,False,False,False,False,False,1.0,False,74.0,12.0,True,Economy ($10-$20),True,859,1019,RGB,859,1019,0.8429833169774289,875321,199.25845147094608,122.51284842931908,123.67671402833932,148.48267130953482,92.85111430565065
120340,"Item Name: OTTOGI Jin Jjamppong, Korean Style Spicy Seafood Ramen Instant Noodle, 4.58oz x 8 Pack
Bullet Point 1: Asian Style Noodle Ramen - The most popular product of Korean instant noodle. The best gourmet Korean Noodle, with a Spicy seafood base. Otherwise known as Jjambbong in Korea, this traditional korean ramen has a Smoky seafood taste.
Bullet Point 2: Number One consumer's satisfaction ramen: Ottogi ramen have the number 1 consumer's satisfaction reviews in Korea. Ottogi America with the exclusive knowledge and experience of Korean foods. The top priority is serving America with a diversity of Traditional High quality Korean food products. Ottogi brand which have been proven their #1 marketability and popularity from many other countries in Asian and Eastern Europe.
Bullet Point 3: Jin Jjambbong Spicy Seafood Noodle: Best Selling Spicy Seafood Noodle - Korean Premium style stir-fried chubby, thick noodle with Rich, Smoky, and spicy flavored seafood soup broth.
Bullet Point 4: Easy to make and ready to eat in minutes
Product Description: Ottogi America, Inc. was established in Los Angeles, California in May 2005 and has grown rapidly in US market with the exclusive knowledge and experience of Korean foods. The top priority of our mission is serving America with a diversity of high qualified Korean food products, such as Ottogi brands which have been proven their #1 marketability and popularity from many other countries in Asia and Eastern Europe. As the sole distributor of Ottogi Co. Ltd. in America, we continuously bring the last 50 years of Korean food history along with our mission into US and Canadian markets.
Value: 36.64
Unit: Ounce
",https://m.media-amazon.com/images/I/912Rb4NlpuL.jpg,14.12,"OTTOGI Jin Jjamppong, Korean Style Spicy Seafood Ramen Instant Noodle, 4.58oz x 8 Pack",36.64,Ounce,$10-20,OTTOGI Jin,Food & Beverage,0.3853711790393013,True,8.0,False,False,False,False,False,False,False,False,3.0,False,86.0,14.0,True,Economy ($10-$20),True,2560,2219,RGB,2560,2219,1.1536728255971158,5680640,212.94230421220144,189.0901076287179,136.20716468566923,179.41319217552953,91.42951206930994
265495,"Item Name: King Arthur Flour, Whole Wheat Flour, 2 lb
Bullet Point 1: The package length of the product is 6.3 inches
Bullet Point 2: The package width of the product is 4.2 inches
Bullet Point 3: The package height of the product is 2.7 inches
Bullet Point 4: The package weight of the product is 2 pounds
Value: 32.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81m3QfyShRL.jpg,17.99,"King Arthur Flour, Whole Wheat Flour, 2 lb",32.0,Ounce,$10-20,King Arthur,Other,0.5621875,False,,False,False,False,False,False,False,False,False,1.0,False,42.0,8.0,True,Economy ($10-$20),True,2400,2400,RGB,2400,2400,1.0,5760000,217.44796527777777,190.8162482638889,180.4624829861111,196.24223217592592,79.35855535373742
8079,"Item Name: The Sausage Maker - Dried Sausage Sticks Seasoning, 6.5 oz.
Bullet Point 1: This seasoning strikes the perfect balance of flavor brought by it's contents and by allowing the meat to come through also
Bullet Point 2: Fermento can be added for a more tangy flavor
Bullet Point 3: Uses Insta Cure No. 1 and stuffed into 19 mm collagen casings (Insta Cure No. 1 and casings sold separately)
Bullet Point 4: Makes 10 lbs.
Bullet Point 5: Contains Fermento (Milk Product)
Product Description: A long time favorite of very many of our return customers. Has a mild flavor that doesn't choke you with some ""secret"" spice that 9 out of 10 times is more pepper. This seasoning strikes the perfect balance of flavor brought by it's contents and by allowing the meat to come through also. Fermento can be added for a more tangy flavor. Uses Insta Cure No. 1 and stuffed into 19 mm collagen casings (Insta Cure No. 1 and casings sold separately) Makes 10 lbs. Recipe on package. Contains Fermento (Milk Product).
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/51EllTSrKLL.jpg,10.99,"The Sausage Maker - Dried Sausage Sticks Seasoning, 6.5 oz.",1.0,Count,$10-20,The Sausage,Other,10.99,False,,False,False,False,False,False,False,False,False,2.0,False,59.0,10.0,True,Economy ($10-$20),True,1000,1000,RGB,1000,1000,1.0,1000000,179.907907,191.097576,196.818877,189.27478666666667,94.07058399390581
251530,"Item Name: Just For Men AutoStop Men's Hair Color, Darkest Brown
Bullet Point 1: Easy Target Brush-In Applicator
Bullet Point 2: Shuts off automatically, so it can't go too dark
Bullet Point 3: Gentle no peroxide and no ammonia formula makes it the gentle hair color
Bullet Point 4: No mix, No Mess
Bullet Point 5: Lasts up to 8 weeks, or until your gray grows back (Packaging May Vary)
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/71tNoSABlpL.jpg,12.49,"Just For Men AutoStop Men's Hair Color, Darkest Brown",1.0,Count,$10-20,Just For,Beauty & Personal Care,12.49,False,,False,False,False,False,False,False,False,False,0.0,False,53.0,9.0,True,Economy ($10-$20),True,1200,1200,RGB,1200,1200,1.0,1440000,208.48066527777777,197.36202013888888,194.20205,200.01491180555556,78.50380478570769
251403,"Item Name: BeanFruit Coffee ""Crimson Stamp Signature Blend"" Medium Roasted Whole Bean Coffee - 12 Ounce Bag
Product Description: Crimson Stamp Coffee is our mainstay blend. Components vary seasonally, but is a consistent crowd pleaser. We developed this blend to be sweet, balanced & lively. Looking for the perfect coffee to be enjoyed with friends & family all day long? BeanFruit Coffee's Crimson Stamp Blend is for you.
Value: 12.0
Unit: Ounce
",https://m.media-amazon.com/images/I/31GUs6GxcxL.jpg,12.99,"BeanFruit Coffee ""Crimson Stamp Signature Blend"" Medium Roasted Whole Bean Coffee - 12 Ounce Bag",12.0,Ounce,$10-20,BeanFruit Coffee,Food & Beverage,1.0825,False,,False,False,False,False,False,False,False,False,1.0,False,96.0,15.0,True,Economy ($10-$20),True,210,350,RGB,210,350,0.6,73500,131.0714829931973,156.62428571428572,180.0902448979592,155.92867120181407,83.40152366892218
238871,"Item Name: Best Botanicals Organic Blue Vervain Herb Extract 1 oz.
Product Description: Best Botanicals Organic Blue Vervain Herb Extract 1 oz
Value: 1.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/81-Q2PHxU6L.jpg,10.0,Best Botanicals Organic Blue Vervain Herb Extract 1 oz.,1.0,Fl Oz,$5-10,Best Botanicals,Health & Wellness,10.0,False,,True,False,False,False,False,False,False,False,1.0,False,55.0,9.0,True,Economy ($10-$20),True,2560,2560,RGB,2560,2560,1.0,6553600,226.20479446411133,226.47874099731445,222.20848907470702,224.96400817871094,63.54510507815286
66620,"Item Name: Big Dot of Happiness Happy Grandparents Day - Candy Bar Wrapper Grandma and Grandpa Party Favors - Set of 24
Bullet Point 1: Happy Grandparents Day Standard Candy Bar Wrapper Kit INCLUDES 24 chocolate bar wrappers and 24 foils, perfect for styling an adorable grandparents candy buffet or unique grandma and grandpa party favors.
Bullet Point 2: Happy Grandparents Day candy bar wrappers MEASURE 5.25 inches wide x 6.25 inches high and will quickly add the Happy Grandparents Day theme to all your sweet treats. It is easy to wrap Hershey's standard sized candy bars with these grandparents paper wrappers and foils!
Bullet Point 3: EASY PARTY DECORATIONS: Decorated Happy Grandparents Day candy bars are an easy grandma and grandpa party favor to gift all your guests. Set a decorated candy bar at each place setting, package in small gift bags as a party favor or display in a pretty bowl at your candy buffet. Get creative with your DIY grandma and grandpa party decoration ideas!
Bullet Point 4: PREMIUM PARTY SUPPLIES: Happy Grandparents Day chocolate candy bar wrappers are professionally printed on premium grade paper with a photo-like shine. They are individually inspected and carefully packaged by hand with silver foil wraps. Follow the included instructions to quickly wrap a foil around each chocolate candy bar and then add the printed paper wrapper, securing with tape.
Bullet Point 5: MADE IN THE USA: Happy Grandparents Day Candy Bar Wrapper Party Favors are designed and manufactured at our Wisconsin facility using materials that are Made in the USA. Please Note: Candy bars are not included but are available at your local grocery store. Candy bar wrappers will fit standard 1.55 oz chocolate bars.
Product Description: Our Happy Grandparents Day candy bar wrappers is an excellent choice for a great grandma and grandpa party favor - who doesn’t love chocolate?! These wrappers are sold in sets of 24 and printed on premium-grade paper with a photo-like shine that’s made in the USA. Each one comes with a special message on the front and cute “nutrition facts” on the back. Your guest won’t be able to stop themselves from smiling! They are designed specifically for Hershey’s 1.55-ounce candy bars and include the foil wrapper too. Our candy bar wrappers are easy to make, impressive to give and delicious to eat!
Value: 24.0
Unit: Count
",https://m.media-amazon.com/images/I/71pqpG9YB-L.jpg,17.99,Big Dot of Happiness Happy Grandparents Day - Candy Bar Wrapper Grandma and Grandpa Party Favors - Set of 24,24.0,Count,$10-20,Big Dot,Food & Beverage,0.7495833333333333,False,,False,False,False,False,False,False,False,False,1.0,False,108.0,20.0,True,Economy ($10-$20),True,2000,2000,RGB,2000,2000,1.0,4000000,224.133309,224.33267925,222.85202325,223.7726705,61.291786128309475
99211,"Item Name: New 361887 Hormel Spam 12 Oz (8-Pack) Can Food Cheap Wholesale Discount Bulk Food Can Food Home Office
Value: 8.0
Unit: Count
",https://m.media-amazon.com/images/I/811rSENrE9L.jpg,23.88,New 361887 Hormel Spam 12 Oz (8-Pack) Can Food Cheap Wholesale Discount Bulk Food Can Food Home Office,8.0,Count,$20-30,New 361887,Food & Beverage,2.985,False,,False,False,False,False,True,False,False,False,3.0,False,102.0,18.0,True,Mid-Range ($20-$50),True,1800,2055,RGB,1800,2055,0.8759124087591241,3699000,155.97631251689646,154.65038577994054,140.0844449851311,150.23704776065603,87.36834838116201
131344,"Item Name: True Lemon Wildberry Lemonade, 10 count - 3 pack
Value: 1.06
Unit: Ounce
",https://m.media-amazon.com/images/I/71KA1mbvRlL.jpg,23.61,"True Lemon Wildberry Lemonade, 10 count - 3 pack",1.06,Ounce,$20-30,True Lemon,Other,22.27358490566037,True,3.0,False,False,False,False,False,False,False,False,2.0,False,48.0,9.0,True,Mid-Range ($20-$50),True,2200,2200,RGB,2200,2200,1.0,4840000,239.843973553719,220.1050338842975,206.35714194214876,222.10204979338843,59.807137452951665
267997,"Item Name: Nuun Active Hydration Tablets: Tri Berry Box of 8 Tubes
Bullet Point 1: Calories: [per serving] 10
Bullet Point 2: Servings Per Container: [per tube] 10
Bullet Point 3: Recommended Use: recovery
Bullet Point 4: Manufacturer Warranty: limited
Product Description: Ditch the sweet, over-sugared sports drink from the gas station in favor of one tab from the 8-pack of Nuun Electrolytes on your kitchen counter. Coming in a package of eight separate tubes, each of which have 10 tabs, the Nuun Electrolytes drink mix is packed with, well, electrolytes, light flavor, clean ingredients, and portable convenience. Just toss one tab in your 16oz water bottle and mix it before hitting the gym to help alleviate cramps, improve muscle function, and burn energy efficiently without putting any of that sugary junk in your body when you're working out.
Value: 8.0
Unit: Count
",https://m.media-amazon.com/images/I/51tu5u74oTL.jpg,34.99,Nuun Active Hydration Tablets: Tri Berry Box of 8 Tubes,8.0,Count,$30-50,Nuun Active,Other,4.37375,False,,False,False,False,False,False,False,False,False,1.0,False,55.0,10.0,True,Mid-Range ($20-$50),True,1200,1200,RGB,1200,1200,1.0,1440000,225.28588541666667,235.0854138888889,241.41093333333333,233.92741087962963,49.15290939860408
5863,"Item Name: Executive Suite House Blend Coffee Pods for Keurig K-Cup Brewers, Box of 70 Pods
Bullet Point 1: Start your day with a tasty cup of medium-roast coffee to go. These Executive Suite house blend coffee pods produce a single serving that features notes of roasted nut and chocolate combined with 100% Arabica coffee.
Bullet Point 2: Take with you on the go when working in the office or anywhere else.
Bullet Point 3: 100% roasted and ground medium roast Arabica coffee offers flavors of roasted nut and chocolate with a sweet finish.
Bullet Point 4: Convenient K-Cup Pods make 1 cup of coffee at a time. Box of 70 pods helps make sure you have enough to share with family and guests.
Bullet Point 5: Designed for use with Keurig single-serve brewing systems.
Product Description: Start your day with a tasty cup of medium-roast coffee to go. These Executive Suite house blend coffee pods produce a single serving that features notes of roasted nut and chocolate combined with 100% Arabica coffee. Take with you on the go when working in the office or anywhere else. 100% roasted and ground medium roast Arabica coffee offers flavors of roasted nut and chocolate with a sweet finish. Convenient K-Cup Pods make 1 cup of coffee at a time. Box of 70 pods helps make sure you have enough to share with family and guests. Designed for use with Keurig single-serve brewing systems. Certified kosher.
Value: 21.9
Unit: Ounce
",https://m.media-amazon.com/images/I/71C+T5m82+L.jpg,30.97,"Executive Suite House Blend Coffee Pods for Keurig K-Cup Brewers, Box of 70 Pods",21.9,Ounce,$30-50,Executive Suite,Food & Beverage,1.4141552511415525,False,,False,False,False,False,False,False,False,False,1.0,False,80.0,14.0,True,Mid-Range ($20-$50),True,2000,2000,RGB,2000,2000,1.0,4000000,198.875061,194.608921,192.847805,195.443929,93.43757395739125
148968,"Item Name: Jake & Amos Pickled Eggs Variety 2-Pack- Economy Size 34 oz. Jars (Pickled & Red Beet)
Value: 68.0
Unit: Ounce
",https://m.media-amazon.com/images/I/710UnhTJXfL.jpg,31.99,Jake & Amos Pickled Eggs Variety 2-Pack- Economy Size 34 oz. Jars (Pickled & Red Beet),68.0,Ounce,$30-50,Jake &,Other,0.4704411764705882,False,,False,False,False,False,False,False,False,False,2.0,False,86.0,16.0,True,Mid-Range ($20-$50),True,1820,1130,RGB,1820,1130,1.6106194690265487,2056600,222.056152873675,202.96119128658952,193.3361008460566,206.11781500210705,72.01608200446273
176658,"Item Name: Ito En Matcha Love Green Tea, Sweetened, 5.2 Ounce (pack Of 20)
Bullet Point: Delicious beverage made with real match green tea
Value: 104.0
Unit: oz
",https://m.media-amazon.com/images/I/71gA+RKk-dL.jpg,21.22,"Ito En Matcha Love Green Tea, Sweetened, 5.2 Ounce (pack Of 20)",104.0,oz,$20-30,Ito En,Food & Beverage,0.2040384615384615,True,20.0,False,False,False,False,False,False,False,False,3.0,False,63.0,12.0,True,Mid-Range ($20-$50),True,1017,1795,RGB,1017,1795,0.5665738161559889,1825515,173.57071346989753,202.3828273117449,118.36232624766161,164.7719556764347,64.50823271576365
157659,"Item Name: Magic Seasoning Blends Salmon Magic,7.0-Ounce Containers (Pack of 6)
Bullet Point 1: These distinct flavors enhance the natural goodness of salmon or any type of fish, shellfish or seafood
Bullet Point 2: Magic Seasonings are versatile in their application and pack incredible depth of flavor
Bullet Point 3: All natural, contains no MSG or preservatives and is Kosher approved
Bullet Point 4: Don’t forget to do a search for Chef Paul Prudhomme’s renown cookbooks and discover the distinctive cuisine of his native Louisiana
Value: 42.0
Unit: Ounce
",https://m.media-amazon.com/images/I/91T4Yd4-BuL.jpg,25.845,"Magic Seasoning Blends Salmon Magic,7.0-Ounce Containers (Pack of 6)",42.0,Ounce,$20-30,Magic Seasoning,Other,0.6153571428571428,True,6.0,False,False,False,False,False,False,False,False,3.0,False,68.0,9.0,True,Mid-Range ($20-$50),True,1459,2560,RGB,1459,2560,0.569921875,3735040,169.5206294979438,148.34903401302262,133.91901666381082,150.59622672492574,70.3308095073257
236614,"Item Name: CHIPS AHOY! Cookies Variety Pack, Original Chocolate Chip, Chewy Chocolate Chip with Reese's Peanut Butter Cups & Chewy Hershey's Fudge Filled Soft Cookies, 50 Snack Packs
Bullet Point 1: Fifty total snack packs of CHIPS AHOY! cookies, 20 original Chocolate Chip, 15 Chewy Chocolate Chip with Reese's Peanut Butter Cups & 15 Chewy Hershey's Fudge Filled Soft Cookies (packaging may vary)
Bullet Point 2: Two cookies per snack pack for convenient, satisfying snacks for kids and adults
Bullet Point 3: CHIPS AHOY! cookies are certified Kosher cookies
Bullet Point 4: Treat yourself to these CHIPS AHOY! cookies at school, work or home
Bullet Point 5: Bulk cookies perfect for sharing with friends and family, using as party favors, lunch snacks or enjoying on the go
Value: 47.0
Unit: Ounce
",https://m.media-amazon.com/images/I/91Vd+RlKrML.jpg,32.995000000000005,"CHIPS AHOY! Cookies Variety Pack, Original Chocolate Chip, Chewy Chocolate Chip with Reese's Peanut Butter Cups & Chewy Hershey's Fudge Filled Soft Cookies, 50 Snack Packs",47.0,Ounce,$30-50,CHIPS AHOY!,Food & Beverage,0.7020212765957448,False,,False,False,False,False,False,False,False,False,1.0,False,171.0,26.0,True,Mid-Range ($20-$50),True,2560,2560,RGB,2560,2560,1.0,6553600,190.11517532348634,167.17076065063478,156.29152557373047,171.19248718261719,84.69227543420897
192637,"Item Name: Hot Tamales Fierce Cinnamon Bulk - 5 lb.
Product Description: 41
Value: 80.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61PUa-T2ccL.jpg,25.79,Hot Tamales Fierce Cinnamon Bulk - 5 lb.,80.0,Ounce,$20-30,Hot Tamales,Other,0.3223749999999999,False,,False,False,False,False,True,False,False,False,1.0,False,40.0,8.0,True,Mid-Range ($20-$50),True,1060,657,RGB,1060,657,1.613394216133942,696420,212.92408316820308,138.18334051290887,138.93191464920594,163.34644611010597,101.18499979101138
133628,"Item Name: FERRERO ROCHER 3PC BOX 12CT
Bullet Point: FERRERO ROCHER 3PC BOX 12CT
Product Description: 300 bars
Value: 15.6
Unit: Ounce
",https://m.media-amazon.com/images/I/816enx+utzL.jpg,25.99,FERRERO ROCHER 3PC BOX 12CT,15.6,Ounce,$20-30,FERRERO ROCHER,Other,1.6660256410256409,False,,False,False,False,False,False,False,False,False,2.0,False,27.0,5.0,True,Mid-Range ($20-$50),True,2500,2500,RGB,2500,2500,1.0,6250000,237.81544768,230.71660336,213.73402096,227.422024,53.86652331491943
