sample_id,ipq,title_length,title_word_count,desc_length,desc_word_count,has_description,capital_ratio,number_count,multipack_size,has_multipack,weight_value,has_weight,volume_value,has_volume,total_numbers_in_title,total_quantity,estimated_unit_price,brand_frequency,brand_avg_price,brand_median_price,brand_price_std,brand_product_count,brand_tier,is_popular_brand,category_avg_price,category_median_price,category_size,brand_category_frequency,quantity_category_ratio,tier_multipack_interaction,premium_keyword_count,has_premium_keywords,value_keyword_count,quality_keyword_count,brand_in_title,is_high_value_category,is_low_value_category,brand_tier_quantity,premium_score,value_score,sample_id,price
11372,1,100,16,0,0,0,0.1,2,1,0,0.0,0,0.0,0,2,1,24.98,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,7.945967421533571e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,11372,24.98
10510,1,100,18,0,0,0,0.15,5,1,0,0.0,0,0.0,0,5,1,34.9,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,2,0,1,0,0,1.3862943611198906,2,2,10510,34.9
286748,1,100,16,0,0,0,0.13,5,1,0,0.0,0,0.0,0,5,1,1.63,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,2,0,1,0,0,1.3862943611198906,2,2,286748,1.63
239325,1,100,16,0,0,0,0.14,1,1,0,0.0,0,0.0,0,1,1,5.24,75000,23.647654,14.0,33.376932183155844,75000,2,0,25.20567604355717,17.759999999999998,1102,1102,0.0009066183136899365,0,0,0,0,1,1,1,0,1.3862943611198906,3,0,239325,5.24
195857,1,100,20,0,0,0,0.14,4,3,1,8.0,1,0.0,0,4,3,22.03,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,0.00016875738313551218,2,0,0,1,0,1,0,0,2.772588722239781,2,2,195857,66.09
6937,1,85,14,0,0,0,0.12941176470588237,3,1,0,0.0,0,0.0,0,3,1,49.92,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,2,0,1,0,0,1.3862943611198906,2,2,6937,49.92
98942,1,100,18,0,0,0,0.13,1,4,1,0.0,0,0.0,0,1,4,4.1,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,0.0002250098441806829,2,0,0,1,0,1,0,0,3.2188758248682006,2,2,98942,16.4
72639,1,100,16,0,0,0,0.13,1,1,0,0.0,0,0.0,0,1,1,10.8,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,72639,10.8
65454,1,100,15,0,0,0,0.13,0,1,0,0.0,0,0.0,0,0,1,34.95,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,7.945967421533571e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,65454,34.95
138674,1,100,19,0,0,0,0.12,2,1,0,16.0,1,0.0,0,2,1,13.44,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,1,1,0,0,1,0,0,1.3862943611198906,3,0,138674,13.44
263576,1,100,17,0,0,0,0.15,1,1,0,3.0,1,3.0,1,1,1,26.47,75000,23.647654,14.0,33.376932183155844,75000,2,0,20.989776795341815,10.49,4637,4637,0.00021561017680034498,0,1,1,0,0,1,0,1,1.3862943611198906,3,0,263576,26.47
279462,1,100,17,0,0,0,0.13,4,1,0,0.0,0,0.0,0,4,1,10.49,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,279462,10.49
260188,1,100,19,0,0,0,0.16,4,2,1,32.0,1,0.0,0,4,2,17.995,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,0.00011250492209034145,2,0,0,1,0,1,0,0,2.1972245773362196,2,2,260188,35.99
76241,1,100,17,0,0,0,0.11,1,1,0,7.0,1,0.0,0,1,1,1.83,75000,23.647654,14.0,33.376932183155844,75000,2,0,20.989776795341815,10.49,4637,4637,0.00021561017680034498,0,0,0,0,0,1,0,1,1.3862943611198906,2,0,76241,1.83
244211,1,100,18,0,0,0,0.14,3,8,1,0.0,0,8.0,1,3,8,1.08625,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,0.0004500196883613658,2,0,0,1,0,1,0,0,4.394449154672439,2,2,244211,8.69
112200,1,100,20,0,0,0,0.13,3,1,0,2.0,1,0.0,0,3,1,6.5,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,112200,6.5
51145,1,100,17,0,0,0,0.15,1,1,0,2.0,1,0.0,0,1,1,14.9,75000,23.647654,14.0,33.376932183155844,75000,2,0,20.989776795341815,10.49,4637,4637,0.00021561017680034498,0,0,0,0,0,1,0,1,1.3862943611198906,2,0,51145,14.9
125236,1,100,16,0,0,0,0.14,2,1,0,5.0,1,0.0,0,2,1,9.79,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,1,1,1,0,1,0,0,1.3862943611198906,3,1,125236,9.79
151879,1,100,15,0,0,0,0.13,3,1,0,1.12,1,0.0,0,3,1,6.91,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,2,1,0,0,1,0,0,1.3862943611198906,4,0,151879,6.91
34386,1,100,16,0,0,0,0.12,4,1,0,10.5,1,0.0,0,4,1,3.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,1,1,0,0,1,0,0,1.3862943611198906,3,0,34386,3.99
28542,1,100,15,0,0,0,0.12,4,1,0,0.0,0,0.0,0,4,1,7.59,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,1,1,1,0,1,0,0,1.3862943611198906,3,1,28542,7.59
25688,1,90,18,0,0,0,0.13333333333333333,5,10,1,0.0,0,0.0,0,5,10,0.999,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,0.00030185945423810673,2,0,0,2,0,1,0,0,4.795790545596741,2,3,25688,9.99
73192,1,100,16,0,0,0,0.14,0,1,0,0.0,0,0.0,0,0,1,1.0,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,73192,1.0
162141,1,100,17,0,0,0,0.1,3,1,0,16.0,1,0.0,0,3,1,6.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,1,1,0,0,1,0,0,1.3862943611198906,3,0,162141,6.99
142973,1,100,19,0,0,0,0.14,4,3,1,0.0,0,0.0,0,4,3,25.680000000000003,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,0.00016875738313551218,2,1,1,1,0,1,0,0,2.772588722239781,3,2,142973,77.04
103300,1,100,18,0,0,0,0.13,2,1,0,5.0,1,0.0,0,2,1,9.98,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,103300,9.98
23898,1,100,18,0,0,0,0.15,3,1,0,14.2,1,0.0,0,3,1,49.42999999999999,75000,23.647654,14.0,33.376932183155844,75000,2,0,18.95192058889137,10.145,4483,4483,0.00022301516503122213,0,0,0,1,0,1,0,1,1.3862943611198906,2,1,23898,49.42999999999999
150137,1,100,19,0,0,0,0.27,3,1,0,29.0,1,0.0,0,3,1,8.86,75000,23.647654,14.0,33.376932183155844,75000,2,0,20.288443067389622,10.8,1291,1291,0.0007739938080495357,0,0,0,1,0,1,1,0,1.3862943611198906,2,1,150137,8.86
296993,1,100,14,0,0,0,0.13,0,1,0,0.0,0,0.0,0,0,1,38.120000000000005,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,296993,38.120000000000005
265256,1,100,17,0,0,0,0.14,3,1,0,65.0,1,0.0,0,3,1,6.25,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,265256,6.25
96824,1,100,18,0,0,0,0.12,3,8,1,0.0,0,22.0,1,3,8,0.625,75000,23.647654,14.0,33.376932183155844,75000,2,0,18.95192058889137,10.145,4483,4483,0.001784121320249777,2,0,0,1,0,1,0,1,4.394449154672439,2,2,96824,5.0
192117,1,100,18,0,0,0,0.14,3,24,1,0.0,0,0.0,0,3,24,0.14666666666666667,75000,23.647654,14.0,33.376932183155844,75000,2,0,20.989776795341815,10.49,4637,4637,0.00517464424320828,2,1,1,0,0,1,0,1,6.437751649736401,3,1,192117,3.52
96668,1,100,13,0,0,0,0.14,0,1,0,0.0,0,0.0,0,0,1,66.26,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,7.945967421533571e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,96668,66.26
97457,1,100,16,0,0,0,0.13,2,1,0,9.0,1,0.0,0,2,1,3.27,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,97457,3.27
104240,1,100,19,0,0,0,0.15,3,8,1,1.3,1,0.0,0,3,8,0.32375,75000,23.647654,14.0,33.376932183155844,75000,2,0,20.989776795341815,10.49,4637,4637,0.0017248814144027599,2,0,0,0,1,1,0,1,4.394449154672439,3,1,104240,2.59
173972,1,100,15,0,0,0,0.13,1,6,1,0.0,0,0.0,0,1,6,0.665,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,0.00033751476627102436,2,0,0,1,0,1,0,0,3.8918202981106265,2,2,173972,3.99
151344,1,100,18,0,0,0,0.14,2,1,0,18.0,1,0.0,0,2,1,42.455,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,151344,42.455
245313,1,100,19,0,0,0,0.28,2,1,0,0.0,0,0.0,0,2,1,14.98,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,245313,14.98
43949,1,100,17,0,0,0,0.14,3,1,0,7.0,1,0.0,0,3,1,10.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,1,1,0,0,1.3862943611198906,3,0,43949,10.99
234236,1,100,16,0,0,0,0.16,0,1,0,0.0,0,0.0,0,0,1,8.66,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,234236,8.66
63149,1,100,15,0,0,0,0.18,0,1,0,0.0,0,0.0,0,0,1,5.29,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,1,1,0,1,1,0,0,1.3862943611198906,4,0,63149,5.29
180243,1,100,15,0,0,0,0.14,1,1,0,6.0,1,0.0,0,1,1,7.939999999999999,75000,23.647654,14.0,33.376932183155844,75000,2,0,25.20567604355717,17.759999999999998,1102,1102,0.0009066183136899365,0,0,0,0,0,1,1,0,1.3862943611198906,2,0,180243,7.939999999999999
28158,1,100,18,0,0,0,0.16,2,1,0,0.0,0,0.0,0,2,1,9.46,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,28158,9.46
62868,1,100,15,0,0,0,0.15,0,1,0,0.0,0,0.0,0,0,1,24.95,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,62868,24.95
122301,1,100,18,0,0,0,0.21,2,1,0,32.0,1,0.0,0,2,1,16.97,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,122301,16.97
170912,1,100,18,0,0,0,0.11,5,20,1,0.0,0,12.0,1,5,20,0.5495,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,0.0006037189084762135,2,0,0,1,0,1,0,0,6.089044875446846,2,2,170912,10.99
238150,1,100,18,0,0,0,0.18,0,1,0,0.0,0,0.0,0,0,1,19.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,18.95192058889137,10.145,4483,4483,0.00022301516503122213,0,0,0,0,0,1,0,1,1.3862943611198906,2,0,238150,19.99
213612,1,100,14,0,0,0,0.2,0,1,0,0.0,0,0.0,0,0,1,37.79,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,1,1,0,0,1,0,0,1.3862943611198906,3,0,213612,37.79
79545,1,61,13,0,0,0,0.11475409836065574,7,1,0,33.8,1,0.0,0,7,1,3.58,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,79545,3.58
15899,1,90,16,0,0,0,0.12222222222222222,3,1,0,1.0,1,0.0,0,3,1,4.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,15899,4.99
218747,1,100,17,0,0,0,0.14,2,1,0,42.0,1,0.0,0,2,1,11.755,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,218747,11.755
128980,1,100,15,0,0,0,0.14,1,1,0,0.0,0,0.0,0,1,1,37.39,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,128980,37.39
206882,1,100,17,0,0,0,0.15,2,1,0,16.0,1,0.0,0,2,1,48.07,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,1,1,0,0,1.3862943611198906,3,1,206882,48.07
175449,1,100,20,0,0,0,0.17,1,1,0,3.0,1,3.0,1,1,1,24.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,175449,24.99
174230,1,100,18,0,0,0,0.16,3,1,0,3.8,1,0.0,0,3,1,21.635,75000,23.647654,14.0,33.376932183155844,75000,2,0,18.95192058889137,10.145,4483,4483,0.00022301516503122213,0,1,1,0,0,1,0,1,1.3862943611198906,3,0,174230,21.635
26942,1,100,18,0,0,0,0.14,2,10,1,0.0,0,0.0,0,2,10,0.319,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,0.00030185945423810673,2,0,0,1,0,1,0,0,4.795790545596741,2,2,26942,3.19
224368,1,100,16,0,0,0,0.22,2,1,0,3.0,1,0.0,0,2,1,3.14,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,1,1,0,1,1,0,0,1.3862943611198906,4,0,224368,3.14
9377,1,89,15,0,0,0,0.5056179775280899,5,12,1,1.5,1,0.0,0,5,12,0.52,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,0.0003622313450857281,2,0,0,2,0,1,0,0,5.1298987149230735,2,3,9377,6.24
58110,1,100,14,0,0,0,0.19,0,1,0,0.0,0,0.0,0,0,1,14.04,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,7.945967421533571e-05,0,1,1,0,0,1,0,0,1.3862943611198906,3,0,58110,14.04
88421,1,100,18,0,0,0,0.12,4,1,0,14.5,1,0.0,0,4,1,4.31,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,88421,4.31
173432,1,100,16,0,0,0,0.15,2,1,0,20.0,1,0.0,0,2,1,55.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,20.989776795341815,10.49,4637,4637,0.00021561017680034498,0,0,0,0,1,1,0,1,1.3862943611198906,3,0,173432,55.99
287198,1,100,18,0,0,0,0.14,1,1,0,15.0,1,0.0,0,1,1,3.49,75000,23.647654,14.0,33.376932183155844,75000,2,0,20.989776795341815,10.49,4637,4637,0.00021561017680034498,0,1,1,0,0,1,0,1,1.3862943611198906,3,0,287198,3.49
6981,1,76,13,0,0,0,0.15789473684210525,3,1,0,0.0,0,0.0,0,3,1,31.74,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,2,0,1,0,0,1.3862943611198906,2,2,6981,31.74
201125,1,100,21,0,0,0,0.15,2,6,1,8.0,1,0.0,0,2,6,4.165,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,0.00033751476627102436,2,0,0,1,0,1,0,0,3.8918202981106265,2,2,201125,24.99
210006,1,100,16,0,0,0,0.14,1,32,1,0.0,0,0.0,0,1,32,0.5871875,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,0.0018000787534454632,2,0,0,0,0,1,0,0,6.9930151229329605,2,1,210006,18.79
145820,1,100,18,0,0,0,0.16,2,1,1,0.0,0,0.0,0,2,1,49.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,2,0,0,1,0,1,0,0,1.3862943611198906,2,2,145820,49.99
170432,1,100,14,0,0,0,0.12,2,1,0,0.0,0,0.0,0,2,1,4.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,7.945967421533571e-05,0,0,0,0,1,1,0,0,1.3862943611198906,3,0,170432,4.99
269224,1,100,15,0,0,0,0.15,1,8,1,0.0,0,0.0,0,1,8,1.68625,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,0.0006356773937226857,2,0,0,0,0,1,0,0,4.394449154672439,2,1,269224,13.49
287822,1,99,15,0,0,0,0.1414141414141414,4,1,0,0.0,0,0.0,0,4,1,77.96,75000,23.647654,14.0,33.376932183155844,75000,2,0,20.989776795341815,10.49,4637,4637,0.00021561017680034498,0,0,0,2,1,1,0,1,1.3862943611198906,3,2,287822,77.96
146893,1,100,19,0,0,0,0.14,4,2,1,0.0,0,0.0,0,4,2,19.46,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,0.00011250492209034145,2,0,0,1,0,1,0,0,2.1972245773362196,2,2,146893,38.92
60764,1,100,22,0,0,0,0.17,3,1,0,400.0,1,0.0,0,3,1,9.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,60764,9.99
264499,1,100,19,0,0,0,0.08,2,1,0,0.0,0,0.0,0,2,1,29.0,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,264499,29.0
27124,1,100,19,0,0,0,0.13,7,44,1,0.0,0,4.23,1,7,44,1.1361363636363637,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,0.002475108285987512,2,0,0,1,0,1,0,0,7.613324979540639,2,2,27124,49.99
85132,1,100,19,0,0,0,0.13,4,1,0,25.0,1,0.0,0,4,1,5.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,20.288443067389622,10.8,1291,1291,0.0007739938080495357,0,0,0,0,0,1,1,0,1.3862943611198906,2,0,85132,5.99
179324,1,100,21,0,0,0,0.15,2,1,0,7.0,1,0.0,0,2,1,3.36,75000,23.647654,14.0,33.376932183155844,75000,2,0,18.95192058889137,10.145,4483,4483,0.00022301516503122213,0,0,0,0,0,1,0,1,1.3862943611198906,2,0,179324,3.36
128475,1,100,18,0,0,0,0.12,3,1,0,4.0,1,0.0,0,3,1,128.49,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,128475,128.49
262446,1,100,18,0,0,0,0.25,4,1,0,10.75,1,0.0,0,4,1,2.48,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,262446,2.48
277109,1,100,18,0,0,0,0.12,4,1,0,6.2,1,0.0,0,4,1,4.23,75000,23.647654,14.0,33.376932183155844,75000,2,0,20.989776795341815,10.49,4637,4637,0.00021561017680034498,0,0,0,0,0,1,0,1,1.3862943611198906,2,0,277109,4.23
24683,1,100,17,0,0,0,0.22,3,120,1,0.0,0,0.0,0,3,120,0.21366666666666667,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,0.003622313450857281,2,0,0,0,0,1,0,0,9.591581091193483,2,1,24683,25.64
223731,1,100,16,0,0,0,0.14,1,1,0,24.0,1,0.0,0,1,1,6.795,75000,23.647654,14.0,33.376932183155844,75000,2,0,20.989776795341815,10.49,4637,4637,0.00021561017680034498,0,0,0,0,0,1,0,1,1.3862943611198906,2,0,223731,6.795
194295,1,100,20,0,0,0,0.14,6,1,0,12.3,1,0.0,0,6,1,55.19,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,7.945967421533571e-05,0,0,0,1,1,1,0,0,1.3862943611198906,3,1,194295,55.19
225089,1,100,17,0,0,0,0.13,3,1,0,24.0,1,0.0,0,3,1,7.29,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,225089,7.29
127856,1,93,16,0,0,0,0.12903225806451613,4,1,0,18.0,1,0.0,0,4,1,22.01,75000,23.647654,14.0,33.376932183155844,75000,2,0,18.95192058889137,10.145,4483,4483,0.00022301516503122213,0,0,0,2,0,1,0,1,1.3862943611198906,2,2,127856,22.01
251099,1,81,14,0,0,0,0.13580246913580246,3,1,0,12.0,1,0.0,0,3,1,5.98,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,251099,5.98
183184,1,100,17,0,0,0,0.12,3,1,0,15.0,1,0.0,0,3,1,9.95,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,183184,9.95
99391,1,100,17,0,0,0,0.14,1,1,0,10.0,1,10.0,1,1,1,92.9,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,2,1,1,1,1,0,0,1.3862943611198906,5,1,99391,92.9
19595,1,100,18,0,0,0,0.16,2,1,0,10.0,1,0.0,0,2,1,22.95,75000,23.647654,14.0,33.376932183155844,75000,2,0,25.20567604355717,17.759999999999998,1102,1102,0.0009066183136899365,0,0,0,1,0,1,1,0,1.3862943611198906,2,1,19595,22.95
149262,1,100,18,0,0,0,0.16,3,1,0,8.0,1,0.0,0,3,1,50.76,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,149262,50.76
78721,1,100,12,0,0,0,0.14,0,1,0,0.0,0,0.0,0,0,1,62.815000000000005,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,78721,62.815000000000005
63213,1,100,17,0,0,0,0.14,1,1,0,1.0,1,0.0,0,1,1,13.19,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,2,1,0,0,1.3862943611198906,4,0,63213,13.19
61441,1,100,15,0,0,0,0.12,1,1,0,2.0,1,0.0,0,1,1,11.11,75000,23.647654,14.0,33.376932183155844,75000,2,0,27.618447344734474,18.69,17776,17776,5.6252461045170726e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,61441,11.11
175850,1,100,17,0,0,0,0.12,3,25,1,7.05,1,0.0,0,3,25,0.58,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,0.001986491855383393,2,0,0,0,0,1,0,0,6.516193076042964,2,1,175850,14.5
279401,1,100,17,0,0,0,0.14,3,1,0,0.0,0,0.0,0,3,1,10.63,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,1,1,0,0,1.3862943611198906,3,1,279401,10.63
166689,1,100,16,0,0,0,0.14,3,1,0,0.0,0,0.0,0,3,1,1.425,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,1,0,1,0,0,1.3862943611198906,2,1,166689,1.425
246547,1,100,15,0,0,0,0.13,0,1,0,0.0,0,0.0,0,0,1,16.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,2,1,0,0,1.3862943611198906,4,0,246547,16.99
143342,1,100,19,0,0,0,0.16,2,1,0,10.0,1,0.0,0,2,1,17.91,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,143342,17.91
3464,1,100,16,0,0,0,0.15,2,1,0,0.0,0,0.0,0,2,1,7.95,75000,23.647654,14.0,33.376932183155844,75000,2,0,23.38847435626528,12.99,33127,33127,3.0185945423810673e-05,0,0,0,0,1,1,0,0,1.3862943611198906,3,0,3464,7.95
156332,1,100,17,0,0,0,0.15,1,1,0,0.0,0,5.0,1,1,1,19.99,75000,23.647654,14.0,33.376932183155844,75000,2,0,18.95192058889137,10.145,4483,4483,0.00022301516503122213,0,0,0,0,1,1,0,1,1.3862943611198906,3,0,156332,19.99
34269,1,100,17,0,0,0,0.1,3,1,0,1.75,1,0.0,0,3,1,55.9,75000,23.647654,14.0,33.376932183155844,75000,2,0,21.58125,13.99,12584,12584,7.945967421533571e-05,0,0,0,0,0,1,0,0,1.3862943611198906,2,0,34269,55.9
