sample_id,price
187336,29.99
164674,15.66
43440,6.970000000000001
168245,3.92
138591,36.98
60462,49.625
151009,33.27
4211,1.0
207234,3.95
107558,17.78
232728,11.98
230414,39.0
226827,109.99
14302,8.49
266059,33.29
125181,18.49
292977,14.48
82705,9.45
160671,11.195
213247,13.99
16285,12.99
228069,3.885
50240,25.9
36765,52.83
30738,9.405
74340,129.99
261825,25.94
65459,52.495000000000005
207604,6.74
128162,44.99
148921,6.99
129492,214.98
137266,14.14
130889,23.84
121091,14.665
244353,17.195
6606,16.99
31053,3.4850000000000003
121484,19.99
174019,31.585
281431,4.345
260350,24.99
210081,8.445
44382,10.0
137648,7.79
190062,21.38
12844,3.3150000000000004
9123,6.58
195182,129.76
211708,10.99
102555,9.11
167505,7.89
83002,13.98
83270,4.69
29638,4.99
192592,18.99
56376,3.24
11413,31.49
8043,50.99
142747,15.32
276148,7.28
67253,9.09
54518,18.995
296667,15.0
154088,3.79
65753,7.345000000000001
11622,32.33
199896,6.745
240498,11.239999999999998
298751,22.82
153139,2.79
202057,34.965
295221,20.82
191715,19.99
216394,8.48
296513,23.01
190748,4.59
187865,25.82
249049,12.59
161862,2.69
84308,12.12
294815,5.29
292686,66.49
179494,14.96
250572,29.27
160800,4.99
126469,16.98
266572,33.175
151621,13.77
122147,7.99
160452,1.68
172064,4.69
274949,10.49
188870,15.56
295076,6.615
33127,4.890000000000001
241104,10.0
87461,8.34
262792,42.91
125368,11.99
156567,3.545
21676,6.99
77609,9.03
21954,10.82
117076,6.49
168231,55.435
45289,9.99
257522,54.99
102749,4.34
241168,12.99
58155,28.185
16278,4.615
227545,17.98
99516,71.99
8248,12.99
111807,84.0
90221,35.1
121325,23.69
215778,5.99
296932,17.9
16700,24.21
266311,16.99
228241,25.99
189280,63.49
1250,47.48
277788,93.61
121381,7.99
6442,4.99
292862,2.48
282654,1.39
122966,8.78
285767,21.55
262053,27.99
155084,5.57
133473,8.940000000000001
293155,45.99
235985,4.72
157786,5.0
121098,9.99
137170,11.89
231141,23.33
144795,2.0
24278,33.895
27762,5.9
193436,25.98
213576,14.82
214744,16.43
239251,34.0
268936,2.2350000000000003
32463,6.88
12913,19.0
107298,3.69
223858,8.98
142746,34.5
116628,26.395
259521,43.99
106831,22.36
6602,3.34
234916,19.25
173823,35.77
125569,245.0
45678,11.49
225059,10.98
28225,21.99
257675,15.99
94186,22.0
83609,8.88
149451,41.65
236229,103.98
179882,20.99
252372,76.95
196400,91.65
53526,105.65
204197,4.89
7493,31.24
224682,3.99
259321,8.9
232432,49.755
134180,24.0
121685,212.99
279358,31.415000000000003
169365,3.49
178072,2.99
172535,10.99
250225,10.5
14484,24.93
221235,3.99
64315,1.99
258885,26.99
5929,13.11
169156,32.565
62255,29.88
255805,3.74
263167,6.5
12676,28.94
251643,14.28
227115,48.54
203680,6.49
31599,2.375
38604,9.99
98918,42.120000000000005
145015,57.63
3455,10.26
10472,3.495
116658,19.98
100141,21.0
210939,19.93
235568,19.99
41887,2.0
279496,17.37
258237,54.48
161250,45.0
208992,28.475
8218,10.65
183617,61.17
66485,16.115
154878,5.69
165921,7.5
81188,3.28
146860,24.99
72850,18.48
124142,17.99
58591,26.78
79237,4.99
80182,25.99
172252,9.6
175384,39.05
200922,9.525
127854,3.79
139273,15.01
80685,16.865000000000002
250317,25.41
231656,67.86
217119,2.83
264474,15.0
260945,3.49
289068,42.99
183135,44.99
18650,15.0
276423,1.14
247567,35.71
235727,17.6
153308,14.99
16353,4.88
109492,51.6
153922,44.99
224674,37.16
241178,14.14
281040,8.99
89805,4.26
261154,3.0
199338,28.94
208386,9.114999999999998
242525,16.89
232054,9.99
62141,52.47
288044,25.64
11378,30.45
96734,1.325
280935,10.99
47355,1.48
106984,8.94
91905,32.99
2042,15.32
63459,14.0
109975,10.935
14865,9.35
8126,24.99
281675,13.98
111719,29.99
206098,8.59
220643,12.49
220828,13.99
142655,76.44
21647,8.295
232266,24.95
296403,15.29
236613,33.0
204748,12.99
216923,8.97
262853,35.879999999999995
189613,9.555
192553,7.79
230682,12.99
189113,20.19
178381,30.49
240292,4.825
287318,3.225
140024,34.03
14346,5.24
101905,46.99
286666,3.14
56076,12.3
56730,52.76
101099,1.99
186421,9.99
204489,16.97
147849,56.01
244163,1.97
66480,6.029999999999999
53484,24.95
152447,29.97
76371,2.935
157262,188.47
63030,7.53
20569,10.01
178766,22.47
36543,33.955
282746,4.720000000000001
151730,9.9
38644,3.695
207169,6.79
108639,32.88
215605,5.61
190113,12.5
165972,4.49
6113,91.79
102928,7.49
72972,7.99
63644,64.95
240924,22.99
39765,6.2
154767,43.99
7856,10.99
280225,3.7
31216,5.28
111626,76.99
294664,6.5
239186,40.72
155835,5.895
295254,15.49
202169,26.99
47066,14.99
241042,10.0
26429,18.94
244681,52.08
131021,29.18
219382,11.375
116665,14.0
138576,39.94
89170,7.82
197233,11.025
283579,5.5
124767,8.69
180711,1.36
66503,74.99
6122,37.18
3864,50.58
163910,8.440000000000001
6099,15.39
287925,20.0
86358,18.99
62333,44.99
84303,25.72
265754,4.24
240654,7.21
148685,15.98
166854,29.99
104536,29.49
227209,12.44
296045,6.22
31965,4.19
79545,3.58
147332,51.77
269171,10.615
214925,18.98
164213,14.16
53118,5.29
247164,6.5
236251,8.79
82571,49.56
199468,6.99
49713,2.87
130655,149.99
95502,21.98
272415,70.99
239773,21.99
23335,9.8
172630,11.66
19140,10.99
118373,14.8
31868,25.94
43033,17.815
257020,1.98
107991,14.5
184773,40.95
74671,3.49
199064,24.99
250968,28.99
16028,6.29
95898,9.49
293743,30.18
48126,89.49
96332,2.99
100303,2.9
235383,31.15
31067,5.5
86745,18.49
61315,11.99
57933,5.39
24661,22.95
158308,2.71
6537,107.62
31675,32.57
234716,35.1
251900,9.945
270008,16.215
234021,22.99
169993,18.68
198256,46.69
44839,3.1900000000000004
167963,4.835000000000001
288871,1.59
112405,3.135
241014,16.5
59926,3.99
81223,83.43
123121,26.99
46852,3.69
283155,23.93
282039,7.0
45385,2.79
48622,3.44
195458,44.15
292498,8.545
269059,19.49
39078,4.97
145247,50.58
29503,16.49
191428,29.99
86195,35.04
238942,23.49
49195,5.86
26391,3.155
208068,2.4450000000000003
129825,23.27
43682,30.615
266538,66.98
282678,25.98
68377,19.34
285842,30.655
64194,64.59
132771,5.99
124185,5.89
260259,26.0
298920,8.27
222462,9.9
44563,3.98
244306,45.6
27360,5.390000000000001
136434,2.4400000000000004
34403,3.65
266403,13.95
151142,3.94
65319,34.93
21217,2.29
112780,4.29
264154,2.64
67429,14.49
256783,1.78
150757,8.885
235022,5.710000000000001
68300,23.12
214804,34.9
184965,14.22
118508,19.95
134541,2.14
250735,49.99
56704,95.955
127330,10.9
255631,55.99
264695,89.99
215279,11.98
107318,9.49
185174,6.27
8113,8.48
224990,10.98
241377,18.66
179107,21.99
296046,3.69
104804,16.99
19728,37.63
165110,19.58
165367,3.495
197618,15.99
232162,34.76
256920,39.54
54668,3.375
153285,6.98
176897,4.165
223762,37.45
130573,27.0
3024,18.14
297252,17.71
12865,3.12
232687,1.785
299386,9.99
124262,17.19
218026,5.95
196570,45.84
163474,15.98
220532,8.98
149531,88.39
154876,6.845
298397,5.29
66639,8.39
255281,65.54
289793,3.49
119169,20.0
269589,32.1
41358,9.99
161381,20.0
207734,14.17
191105,51.96
84302,18.06
217568,64.99
286668,3.89
6547,4.49
61211,13.35
186765,7.81
16962,9.6
183660,17.99
42684,8.13
109577,26.91
177386,36.99
186452,1.88
24572,13.0
249471,3.38
42897,28.48
43040,10.54
127627,66.95
150053,17.45
112125,22.99
33426,29.54
85533,9.49
240965,13.99
279829,9.1
199603,5.62
78092,1.42
265158,7.95
288162,1.39
90653,3.32
209692,36.5
261664,33.59
122245,15.8
84129,43.0
244070,19.875
278506,3.52
42840,7.49
271200,10.685
79997,73.8
118739,7.98
64550,21.565
118155,5.49
88460,7.42
178576,10.53
177778,9.99
37295,2.54
252625,16.22
141907,43.95
147622,10.63
238882,13.82
288279,63.04
146700,59.2
261150,2.59
124158,129.99
120745,27.99
256604,24.93
250222,1.79
63767,12.99
15761,58.0
104387,4.13
179211,6.56
62944,15.989999999999998
112159,22.99
168836,2.39
33920,16.99
104219,59.99
74687,8.705
25442,38.55
19113,49.59
11141,31.23
239003,35.885000000000005
299208,54.72
58117,26.995
162294,54.205
212404,117.99
53389,40.73
222831,12.99
122218,40.58
246371,15.0
132583,1.98
11193,1.89
80673,3.69
54893,15.995
69297,25.5
252926,9.875
1081,1.855
10550,15.835
105781,8.49
189627,14.72
2169,72.8
56567,40.42
155487,5.97
295770,8.524999999999999
295758,13.99
242744,12.99
67489,4.47
45405,8.945
273523,3.98
110330,15.25
224900,10.98
289070,57.99
292518,33.99
147969,128.44
148021,38.92
67379,7.19
268711,14.27
12775,1.59
260421,18.99
290317,11.235
8049,155.49
56452,21.5
117726,99.99
69970,24.73
90725,18.49
46146,1.39
209040,9.99
214236,9.17
250447,3.34
19890,37.63
109172,49.985
212746,20.65
15894,77.49
205526,8.29
297432,2.06
89626,37.95
291536,28.265
240075,24.99
233860,1.99
27601,15.05
287557,3.605
25859,4.29
230201,36.99
226569,21.99
279892,25.0
47556,43.99
64928,27.89
102745,7.59
198056,10.73
108966,42.475
156415,14.38
118417,24.36
157291,81.08
148450,12.88
92804,10.58
192624,6.34
118974,9.0
197767,78.72
81791,2.49
64679,16.39
298445,41.99
84532,2.99
294559,26.99
144164,1.49
295167,8.36
160341,54.98
35808,6.09
231326,58.99
253586,34.0
110933,26.46
175836,2.69
200214,5.8
30171,4.99
7000,20.98
292721,0.92
151443,54.99
159785,5.98
294623,9.99
254670,12.99
275174,18.3
9798,16.31
59820,57.28
244278,18.99
84547,5.99
78605,2.095
187147,95.8
151467,223.155
273859,6.59
199993,6.19
109672,39.945
130975,7.93
8663,22.95
72654,4.98
81962,5.16
69095,23.5
15003,18.99
106001,10.98
294252,5.765000000000001
74884,11.03
67604,14.95
187885,4.29
46208,0.39
213777,16.99
134864,21.95
97074,1.99
50934,206.98
185903,2.46
276839,18.94
25585,9.79
174816,5.99
51609,11.59
83843,15.29
112891,5.91
197370,2.47
232128,19.99
192586,13.99
168186,21.175
74701,64.96
134998,26.99
289857,4.99
274479,59.99
294885,46.08
212516,79.49
78520,24.68
140188,12.18
87030,6.3
20742,23.36
217237,9.97
167500,12.95
121336,5.32
15685,13.49
35123,7.89
64434,4.29
63201,28.0
240263,23.95
142898,77.04
203828,7.99
82162,7.49
186860,4.83
172204,11.5
270971,7.98
158729,8.97
215128,13.99
196403,37.95
238513,60.0
134340,11.47
120181,3.695
201768,43.49
36172,3.4
296697,8.53
184079,3.84
298456,4.48
12093,39.98
200510,2.55
276760,9.99
40943,14.99
20173,54.69
195605,54.36
125292,13.81
155546,7.29
71566,6.74
109220,15.49
182246,35.46
166342,1.035
114336,8.88
9207,4.29
273912,3.99
60170,109.99
20434,25.99
253509,19.52
194899,5.69
40781,0.94
161707,83.79499999999999
164485,33.405
50234,10.985
32102,19.97
25077,3.13
209681,21.99
272208,2.19
5347,17.799999999999997
264095,11.87
73636,23.99
165928,6.73
150963,12.92
106211,11.66
255149,8.49
98310,29.99
277362,14.82
216438,85.99
224293,3.72
116098,15.69
112870,15.99
247470,12.37
107961,3.99
201415,166.51999999999998
283768,16.49
288481,36.82
149555,35.0
181851,9.74
37032,6.34
235750,3.31
194123,54.99
237017,4.855
272967,5.29
259440,57.025000000000006
16619,12.99
83448,2.29
275805,4.135
51795,13.99
127235,11.19
289114,18.99
144642,6.88
57096,12.77
42203,95.69
126042,1.72
268878,8.37
107279,37.99
220331,8.05
203528,4.965
179927,5.99
212029,77.98
56610,9.99
299427,2.89
79996,7.38
275853,30.47
21855,9.99
131771,14.96
155526,63.99
77052,5.78
17702,13.245
227324,8.15
298507,13.33
96561,25.03
62826,4.69
123832,19.99
256338,38.99
14401,16.0
234511,59.99
241562,27.99
180456,10.53
268077,25.87
136719,9.52
211907,2.0
185041,11.805
276145,6.09
281896,3.59
30449,3.56
192096,148.98
88417,37.99
13701,24.88
272607,21.95
245890,35.99
235929,22.75
280236,57.34
271797,10.485
292842,7.655
233117,12.12
119994,11.58
9298,13.485
284612,4.29
248614,4.74
181641,3.69
79567,16.99
26441,29.36
140141,31.380000000000003
28046,55.99
42724,11.09
67087,7.99
225651,30.9
243525,48.95
229449,47.99
34780,1.79
92532,40.89
121115,24.93
127138,11.02
29356,12.99
6237,4.39
68121,14.8
263647,7.02
109258,16.56
99000,11.989999999999998
99711,29.590000000000003
248116,6.99
161505,65.0
83474,2.82
158235,3.2
114895,28.135
216768,19.96
282510,1.99
227174,18.95
211992,106.89
39741,6.539999999999999
276460,5.0
50518,3.94
196493,253.05
297338,7.87
295040,8.64
54178,7.255
140683,9.98
271171,28.35
191446,32.99
47826,25.35
60969,14.99
298048,36.25
150807,14.61
124715,7.99
51258,8.79
56277,52.99
253146,6.49
179597,49.67
198890,28.3
43523,4.94
137952,14.95
106430,63.54
126375,14.5
33039,9.88
240309,14.99
74212,40.98
198918,7.12
216846,3.705
196559,59.52
262860,3.79
135897,8.29
266012,23.98
70611,38.965
42080,9.86
112910,29.49
284477,4.345
182644,7.82
80517,39.99
67460,12.95
86203,2.84
28757,4.97
227668,29.99
218940,49.99
283347,5.42
211179,41.99
262316,110.63
241773,24.29
43025,3.78
146641,29.13
262599,32.99
232524,27.99
86431,3.49
263347,15.99
6748,33.99
209800,66.48
181950,26.645
141742,18.275
172138,1.59
254184,15.99
180583,8.99
233653,29.99
162427,9.51
220746,101.98
251083,5.99
7583,0.78
2379,16.77
33032,22.5
165219,2.88
273880,62.93
243759,2.98
30231,6.43
162646,5.48
195013,14.95
142069,24.29
117652,24.99
8812,145.28
229981,17.46
272929,20.79
213717,20.99
123488,5.49
115639,7.0
85051,4.609999999999999
157043,267.3
25110,7.99
199049,10.99
14638,10.0
259664,6.69
210634,32.49
269194,44.49
54311,7.99
279144,98.94
226257,42.875
67161,1.0
210479,10.995
201173,6.99
170960,39.99
6907,35.99
63149,5.29
23009,4.9
246691,7.8
24328,7.78
297774,28.99
139727,7.135
137419,10.66
6130,1.54
31929,7.99
283991,16.605
219579,8.93
82875,9.965
235819,39.99
163905,3.68
249553,1.72
293677,8.34
191808,16.51
160134,20.96
234280,8.99
244758,35.725
38648,22.16
284760,3.98
77762,20.49
268171,11.96
102268,2.865
47518,9.19
292613,6.74
72485,14.79
176816,12.05
249477,4.39
229753,14.99
150000,4.985
13697,28.7
19859,56.84
256539,12.0
223317,25.99
260519,11.35
88017,18.76
265439,5.6
42899,12.8
190305,19.26
110068,15.68
110999,34.99
135087,2.49
21258,21.16
197047,20.49
142634,20.08
267946,14.99
298326,0.96
39224,33.525
218268,14.99
10245,25.97
252148,1.52
168543,40.455
4794,34.99
230977,49.98
228435,31.23
61089,12.0
126089,12.95
38295,5.49
230405,54.15
153089,2.73
116166,2.07
228675,4.44
160573,13.99
227113,9.99
221896,3.54
118764,7.98
66782,7.49
283016,4.44
238998,27.72
127252,62.65
255474,13.38
134597,21.29
204209,10.364999999999998
106167,7.0
128903,6.99
167180,10.22
196219,127.3
246259,12.99
287567,3.74
121733,11.89
165727,26.48
9200,7.16
222960,6.73
139347,38.0
86178,18.49
164331,22.715
33942,12.99
163487,75.0
37315,14.99
5490,2.96
219890,23.0
63147,39.99
148247,17.99
114072,1.99
123956,65.42
256165,14.99
133574,14.78
122267,9.385
145433,11.915
203719,11.95
189366,22.485
96566,14.99
52267,12.48
190302,19.26
148627,29.13
255488,4.99
88196,8.64
247412,3.79
79188,23.44
26459,54.23
182284,9.86
197491,4.79
16690,32.98
225103,12.885000000000002
183445,26.98
171516,1.74
70872,158.35
210216,3.04
277644,5.525
212762,3.145
89637,45.55
106591,8.99
369,17.96
118652,98.24
111328,12.99
174725,3.13
38666,64.56
285997,6.49
111243,27.11
149705,97.46
231613,4.09
7338,14.98
144396,9.99
225631,17.995
131800,26.99
298930,4.99
85814,3.29
127396,105.65
256870,14.98
111175,1.36
257834,2.495
258203,63.42
178422,18.48
140243,15.99
255579,21.73
232086,5.27
15293,4.085
94411,43.94
188165,25.99
219179,2.87
255723,8.99
297812,22.09
159448,51.39
145377,21.98
196161,45.29
230113,23.895000000000003
142967,18.55
166645,7.41
136866,15.365
290751,26.33
267870,7.835
258962,27.6
98685,14.13
293615,6.869999999999999
185725,4.47
54562,19.99
240495,13.035
105163,16.16
59304,33.97
219537,32.99
72924,33.2
202825,5.49
214109,9.8
58863,63.9
235102,37.55
167704,32.95
51787,71.99
18778,50.19
50905,38.02
124882,37.54
225094,10.06
23678,19.1
161664,157.95
178789,7.47
98712,6.640000000000001
125431,20.2
202501,3.97
236029,23.665000000000003
191961,0.94
31619,36.99
84267,9.535
285584,2.99
201328,29.99
46890,29.99
82442,5.59
230994,0.99
156616,110.96
61538,12.93
182190,23.57
133566,20.99
293157,47.99
256792,6.49
219236,5.99
29169,7.29
50208,8.48
5019,7.29
36436,7.29
13540,10.75
120293,8.65
20601,13.245
280705,7.55
228996,12.99
41110,13.2
83989,1.48
217464,15.989999999999998
158679,41.0
64061,9.99
44085,10.0
79551,4.99
69380,27.99
128073,16.0
14644,2.0
177714,3.77
215273,12.98
275872,3.25
139765,93.17
223360,2.74
185767,28.98
29313,20.59
51723,26.98
296256,22.49
249725,9.58
279059,7.390000000000001
45429,7.3
220514,21.94
206882,48.07
267833,9.0
200993,18.95
100363,45.99
62909,7.57
34755,32.21
16200,0.99
101785,21.95
174855,1.84
183856,0.63
18272,64.31
77299,4.29
154877,6.29
62044,14.99
210510,36.99
200763,39.88
198486,19.99
157633,66.78
242940,7.34
103794,22.95
170794,15.94
55727,4.390000000000001
79020,7.99
141327,4.1850000000000005
229360,31.99
159729,27.385
7454,39.99
9917,6.49
275792,17.98
141548,11.48
38332,4.96
48801,13.485
106458,14.99
31094,2.595
119500,29.99
281623,3.98
95871,5.48
77571,7.97
110533,3.48
135078,4.99
257838,3.89
227239,5.395
262161,5.74
20928,33.5
44615,31.99
6538,1.64
54987,39.495000000000005
110200,8.56
238792,4.98
218101,4.125
67578,2.6950000000000003
244989,104.99
39361,5.69
128478,246.53
204918,25.99
168994,4.19
116818,1.14
24324,3.89
74664,19.88
256147,5.29
236975,21.99
121047,33.99
34818,24.59
284060,6.9
240788,55.0
179195,23.95
112966,44.98
119333,7.24
38939,7.585
215892,10.49
246680,104.98
250521,9.58
216575,37.5
174222,84.51
144492,3.085
289399,6.865
142630,42.11
147507,4.015000000000001
259607,49.95
155327,328.6
18620,9.99
183778,11.99
281413,29.99
272332,15.95
179171,15.65
246278,19.1
125307,3.29
4150,20.08
85686,2.99
33591,16.835
151505,33.01
163540,7.47
147984,57.63
84887,24.99
43170,45.99
187845,9.96
292632,1.89
214535,26.98
52856,14.5
120499,9.99
3906,50.81
281510,19.56
271152,22.14
201952,0.72
162121,1.925
11625,32.0
192368,10.0
290177,7.29
63033,34.99
272472,7.5
118666,17.5
159893,11.95
287247,20.99
86225,27.99
147453,15.06
236158,24.99
128629,215.14
146568,18.47
35979,91.69
248863,1.755
240399,88.19
143666,16.77
176038,6.49
178914,18.0
215307,31.44
191449,20.93
34264,84.13
58377,1.49
176082,6.59
42962,12.97
14368,4.89
139036,26.08
54233,24.0
190890,16.49
93818,3.82
113895,129.56
121706,19.99
230196,12.91
62838,8.16
174678,87.45
288766,1.79
8016,32.99
214701,5.59
291111,5.95
264023,10.09
11213,8.42
139122,2.92
108575,1.78
103760,28.89
99312,5.02
233831,20.37
86375,20.5
95355,12.99
175667,48.985
20285,54.27
187395,11.0
205196,21.255000000000003
226375,16.95
225814,9.97
121956,19.82
199614,18.0
85569,12.31
184292,8.5
248303,19.98
36030,93.25
11364,4.96
185354,12.49
154224,19.99
154241,12.989999999999998
149198,52.65
43304,4.23
54996,3.39
274412,4.635
255527,24.95
12443,2.925
75196,10.59
168628,22.99
220582,13.95
295518,7.57
95237,8.98
130911,2.59
198401,26.96
46761,12.325
284343,5.18
289314,2.52
28209,7.51
180197,24.99
60938,6.49
159303,1.52
66075,30.495
128269,41.765
29660,69.38499999999999
159749,15.51
51301,37.99
21504,17.72
167601,10.535
268986,5.98
213569,9.99
56778,72.99
227419,15.0
94311,9.79
200644,3.86
190282,16.99
277740,20.39
47808,5.99
132576,14.3
144098,77.04
81045,8.549999999999999
185167,12.94
175744,14.2
249950,9.24
41492,1.99
265628,3.49
27407,4.09
25121,1.18
244287,1.995
274750,2.79
4784,2.29
34428,14.99
136498,63.99
43537,14.835
192989,7.99
84088,84.3
38122,7.55
112567,14.49
85806,14.37
79180,6.96
118615,5.24
83152,24.99
179778,7.36
27449,29.085
222280,19.55
53976,32.155
62212,9.57
154527,11.21
93718,8.765
182074,9.25
71226,20.93
190968,8.17
274963,5.505
179555,29.99
176787,4.61
102361,36.33
62206,7.47
295143,3.05
160742,111.505
6631,14.79
176958,17.29
76101,52.49
119707,12.99
158365,2.49
291121,11.75
112835,32.35
72546,39.99
269806,8.78
9961,34.94
150609,1.19
83573,7.23
38261,19.630000000000003
163852,7.09
80045,5.99
201027,17.86
13655,1.63
104103,27.99
91677,19.99
259787,18.99
280175,13.99
52291,13.99
139506,7.82
19048,6.72
212654,8.99
242715,34.95
142005,20.27
108910,15.985
144987,50.1
270763,10.3
20669,37.63
120326,71.99
181005,9.44
113127,11.99
268929,6.140000000000001
281495,37.005
291696,30.72
214346,7.0
136740,3.41
60582,4.2
149321,38.54
117406,13.49
38040,10.0
92632,8.0
3689,22.04
255962,2.23
259339,11.32
91346,8.77
167850,35.49
155413,9.95
38535,6.37
233105,16.93
60134,54.99
127514,9.98
68350,9.98
172938,5.66
215488,5.49
221706,33.99
101557,7.49
209075,13.74
181419,11.95
63453,6.855
130405,15.485
250674,8.69
186790,7.71
280859,10.45
8333,13.155
162428,18.99
114665,8.57
297639,29.8
237412,69.99
234263,8.99
151459,13.510000000000002
85129,6.66
202100,16.99
136967,18.49
295666,10.29
127388,23.48
186946,9.99
48760,4.745
90760,10.0
23904,44.95
91719,4.19
37970,6.59
33131,2.92
150100,5.815
202580,15.99
285542,6.815
234571,5.46
228415,27.55
237693,42.0
2848,59.69
133275,17.595
146522,57.63
70777,172.35
114974,27.44
36842,19.465
261555,2.91
276199,2.99
195048,19.0
190655,9.99
41984,5.49
76160,20.05
76213,8.99
23023,12.0
17737,22.99
17566,28.65
197319,42.0
124398,65.61
89666,5.97
24516,14.95
179666,32.98
286852,106.91
242758,3.39
133590,3.88
280681,14.485
253431,38.84
133412,81.78
131561,5.49
228589,43.51
74117,38.49
237813,19.015
46861,14.985
172699,19.99
91519,11.29
251501,2.29
24742,14.49
175102,8.33
192692,22.0
118973,7.49
246446,78.0
231839,19.9
248523,10.235
101222,15.69
127928,8.92
276036,1.48
35926,3.89
57421,17.0
237375,7.99
92683,1.635
2502,46.04
137087,13.65
60743,12.99
227639,13.99
58469,15.0
286798,203.5
101441,28.355
212189,64.51
160546,10.465
290371,11.99
264475,24.11
12028,2.94
235957,31.29
83480,7.13
144159,1.68
295439,5.13
156040,6.29
217997,9.21
49829,1.99
188599,3.86
227446,15.44
285869,15.985
267102,32.99
207592,14.5
154858,3.26
64791,14.0
240355,18.8
163762,38.47
120335,32.99
112304,18.99
181496,13.285
184014,29.33
256490,5.59
229260,30.51
2563,56.37
100525,27.16
186866,27.0
76055,1.605
286546,3.98
51753,36.99
92289,8.89
262622,14.29
149397,26.09
103598,5.13
291312,6.09
241140,9.59
115952,2.135
249638,2.605
285919,9.92
234598,14.39
278809,4.5
52744,19.99
10224,5.19
111675,52.99
176568,13.489999999999998
50498,32.11
112244,20.45
200081,15.98
178624,23.65
298247,13.81
197446,39.29
249385,2.98
258557,8.99
29969,7.49
259344,15.75
6962,8.74
38484,69.99
161265,78.11
215489,9.99
288832,7.8
196545,4.79
20858,19.6
45282,21.02
64916,8.34
52778,30.925
86181,81.18
142771,46.64
52361,22.18
67337,20.95
218938,38.0
170744,4.84
185630,7.98
274112,21.78
292139,7.99
25299,10.2
92396,158.74
130050,106.92
282891,3.59
83885,64.99
214895,69.98
243088,41.38
267359,6.59
228185,9.92
206193,4.715
203775,11.98
149599,50.58
62825,2.89
43317,29.58
86620,38.99
176826,47.52
248821,18.26
51432,22.99
129551,23.365
154520,68.2
291685,16.805
135540,55.99
102525,2.135
97611,13.39
21053,72.93
49546,5.79
27991,1.38
209553,14.99
172653,23.98
195870,57.06
137756,14.28
3865,20.68
295086,3.365
149726,53.01
212156,39.95
246868,58.0
171883,221.85
45779,12.89
24485,29.88
29209,8.58
190698,2.49
54950,14.39
58497,5.99
93551,7.21
452,12.4
164833,6.74
30895,16.83
292432,23.5
199389,12.64
271278,106.69
98617,11.32
125927,21.49
137458,10.13
189778,22.3
152424,47.74
252942,8.31
59644,0.99
36560,29.92
202299,10.0
206029,3.59
52492,16.99
38078,23.880000000000003
266230,1.09
183099,10.9
103225,24.92
221448,10.0
186849,15.89
228642,42.53
270036,3.475
215376,46.0
93161,10.39
289911,2.99
214235,3.46
7527,3.86
87865,3.98
252798,23.94
235681,94.07
290700,4.99
214376,32.21
10411,32.99
101947,30.99
240465,31.495
41735,4.55
85603,43.0
126132,22.49
63858,69.99
80779,3.24
167547,8.25
289912,41.48
42729,10.255
273702,3.79
213913,20.99
187652,12.775
194325,8.46
154397,4.245
233278,39.69
251401,10.36
146908,27.61
156924,97.48
177093,8.49
37862,12.05
284193,4.39
67856,15.34
101862,22.02
59239,29.99
188761,24.89
116418,29.1
155093,104.88
211099,14.49
219641,6.44
13948,16.88
9140,39.99
52198,36.73
55445,93.51
46670,12.935
177655,36.78
215206,33.98
91832,11.69
58179,4.075
295901,1.565
112681,3.9
181141,7.620000000000001
138125,6.61
108888,14.99
54993,48.44
156391,25.0
116649,10.0
52777,13.095
171588,5.99
69026,17.49
152855,13.875
175881,5.87
170099,8.45
173907,48.69
116314,49.06
86104,1.67
206643,47.98
205790,4.985
295847,7.83
176541,9.39
271683,32.71
153091,34.71
137086,14.48
168911,7.5
151639,57.75
156366,9.19
287231,2.5
269952,25.99
42156,5.79
183506,6.99
142892,18.55
100668,18.99
78149,12.79
151406,6.98
67453,23.71
267828,75.24
243741,49.99
45971,17.21
85102,5.115
183029,9.96
246998,18.975
76106,19.97
273275,14.47
190044,25.815
289645,47.99
167110,5.2
120220,6.99
195140,14.685
206032,2.23
185570,6.93
229548,9.415
126977,19.9
30315,68.29
86309,1.33
121262,33.99
199290,5.69
126527,28.99
275156,65.36
269788,4.79
111327,59.94
40430,4.449999999999999
46740,18.63
85135,3.49
20237,72.93
268701,2.0
191729,9.97
106608,34.245000000000005
84894,19.99
42173,8.68
109561,2.0
215343,4.83
265200,16.99
255468,8.5
132308,62.45
166732,267.395
206560,11.99
189293,159.84
267044,81.59
59408,17.99
12575,10.085
266061,18.105
940,70.49
195037,8.88
190596,2.48
136087,7.95
188885,27.39
182683,4.845000000000001
116781,28.5
203383,51.0
193913,30.84
119922,14.07
198298,39.23
143101,15.95
62129,27.95
277404,4.93
89008,25.99
227839,27.99
28277,107.33
146954,50.76
173274,7.49
259971,14.5
283711,6.22
120158,13.145
186095,21.49
223335,20.95
94444,69.56
275609,1.49
58774,2.7
107423,27.58
69523,4.18
67473,18.5
91542,1.32
267197,5.645
9722,17.07
185195,10.69
77440,2.79
230965,11.99
72275,25.8
194089,54.89
255749,11.99
291154,4.09
5032,7.99
23767,32.99
294550,6.24
2764,58.24
172718,5.779999999999999
18526,1.465
44709,110.5
24913,10.01
102374,2.48
39030,5.04
227841,2.39
231543,29.99
81849,9.47
201914,51.605
207568,17.95
239561,21.39
272401,1.69
149202,40.99
62937,52.99
12106,2.99
35087,27.27
269654,82.62
100862,12.0
217360,5.99
