item_name_length,word_count,brand,category,value,unit,normalized_quantity,is_premium,has_organic,has_premium,enhanced_bullet_point_count,enhanced_total_bullet_length,enhanced_avg_bullet_length,enhanced_has_technical_specs,enhanced_has_ingredients,enhanced_has_benefits,enhanced_premium_keywords_count,enhanced_quality_indicators,enhanced_extracted_weight,enhanced_extracted_dimensions,detailed_description_length,detailed_description_word_count,detailed_avg_word_length,detailed_sentence_count,detailed_technical_term_count,detailed_marketing_language_score,detailed_positive_word_count,detailed_confidence_indicators,detailed_has_usage_instructions,detailed_has_warranty_info,sample_id,price
59,12,panda,condiment,1.0,count,1.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,139056,67.43
179,26,carrington,personal_care,54.0,fl oz,54.0,True,True,True,5,1251,250.2,False,False,True,3,3,54.0,1,0,0,0.0,0,0,0,0,0,0,0,85288,27.7
185,31,think,supplement,12.0,ounce,12.0,True,False,True,5,1432,286.4,False,True,False,2,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,12429,32.435
69,10,strawberry,other,3.0,ounce,3.0,False,False,False,7,565,80.71428571428571,False,True,False,0,0,3.0,1,0,0,0.0,0,0,0,0,0,0,0,27595,1.79
80,12,m&m's,other,10.0,ounce,10.0,False,False,False,5,394,78.8,False,False,False,0,0,10.0,0,0,0,0.0,0,0,0,0,0,0,0,23013,5.99
104,15,kellogg's,grain,46.8,ounce,46.8,False,False,False,5,595,119.0,True,True,False,0,0,15.0,1,0,0,0.0,0,0,0,0,0,0,0,202708,5.39
59,9,aceto,other,1.0,count,1.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,113399,55.99
159,28,|,other,0.1058,ounce,0.1058,True,False,True,5,1274,254.8,False,False,False,3,3,0.0,1,708,106,5.688679245283019,7,0,1,0,1,False,False,213329,14.99
42,7,gefen,other,3.0,ounce,3.0,False,False,False,5,132,26.4,False,False,False,0,1,3.0,0,94,18,4.277777777777778,3,0,0,1,1,False,False,43389,6.97
40,8,stash,beverage,18.0,count,18.0,False,False,False,5,278,55.6,False,True,False,2,2,0.0,1,0,0,0.0,0,0,0,0,0,0,0,14529,5.07
83,16,nature,other,48.0,count,48.0,False,False,False,5,561,112.2,False,False,False,0,0,7.2,1,0,0,0.0,0,0,0,0,0,0,0,124810,14.99
59,12,davidsons,beverage,6.0,count,6.0,True,True,True,5,99,19.8,True,False,False,0,1,2.0,0,532,90,4.9222222222222225,5,2,0,0,0,False,False,12227,41.13
56,10,sunridge,other,1.0,count,1.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,172,34,4.088235294117647,3,0,0,0,0,False,False,21813,40.49
87,13,don,other,7.0,ounce,7.0,False,False,False,3,81,27.0,False,False,False,0,0,84.0,0,0,0,0.0,0,0,0,0,0,0,0,293588,78.61
171,28,dark,snack,108.0,fl oz,108.0,False,False,False,5,444,88.8,False,True,False,2,1,9.0,0,0,0,0.0,0,0,0,0,0,0,0,139167,7.890000000000001
167,33,livlo,other,9.4,ounce,9.4,False,False,False,6,1862,310.3333333333333,True,True,False,0,1,2.0,1,22,4,4.75,1,0,0,0,0,False,False,107695,12.48
24,5,goya,other,15.5,ounce,15.5,False,False,False,5,800,160.0,False,False,False,2,2,0.0,1,0,0,0.0,0,0,0,0,0,0,0,30939,1.45
79,14,campbell’s,other,130.4,ounce,130.4,False,False,False,5,611,122.2,False,False,False,1,0,16.3,0,0,0,0.0,0,0,0,0,0,0,0,68328,2.69
133,20,victor,beverage,80.0,count,80.0,False,False,False,9,1402,155.77777777777777,False,True,False,0,2,0.0,1,0,0,0.0,0,0,0,0,0,0,0,249738,41.19
190,33,keystone,other,168.0,ounce,168.0,False,False,False,8,1547,193.375,False,True,False,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,126904,17.64
41,6,hormel,grain,7.5,ounce,7.5,False,False,False,3,63,21.0,True,False,False,0,0,7.5,0,131,26,4.076923076923077,2,0,0,0,0,False,False,253657,2.35
122,19,nongshim,other,36.36,ounce,36.36,True,False,True,5,643,128.6,False,False,False,3,2,0.0,1,0,0,0.0,0,0,0,0,0,0,0,35729,3.495
35,6,carex,other,1.0,count,1.0,False,False,False,3,123,41.0,False,False,False,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,166476,13.87
172,27,journey,snack,1.0,ounce,1.0,False,False,False,5,743,148.6,False,False,False,0,0,0.0,0,202,31,5.548387096774194,2,0,0,0,0,False,False,122101,10.0
35,6,"yoo-hoo,",beverage,52.0,fl oz,52.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,14,2,6.5,1,0,0,0,0,False,False,224408,3.635
29,5,garden,other,1.0,count,1.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,113401,34.43
42,7,think!,supplement,5.0,count,5.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,202071,11.99
20,3,chamoy,other,128.0,fl oz,128.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,19,3,5.666666666666667,1,0,0,0,0,False,False,176288,2.19
38,7,vlasic,other,16.0,ounce,16.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,330,45,6.355555555555555,19,0,0,0,0,False,False,35213,13.39
56,11,strawberry,beverage,12.0,ounce,12.0,False,False,False,5,603,120.6,True,False,False,0,0,4.0,1,1800,319,4.64576802507837,22,0,0,3,0,False,False,196648,78.77
51,9,brauhaus,other,10.0,ounce,10.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,183738,86.96
55,11,sweet,beverage,12.0,ounce,12.0,False,False,False,5,151,30.2,True,False,False,0,0,4.0,0,314,36,7.75,4,0,0,1,1,False,False,195404,71.06
187,33,higher,beverage,20.0,count,20.0,True,True,True,7,1009,144.14285714285714,False,True,False,4,3,0.0,1,1026,167,5.149700598802395,10,0,1,0,0,False,False,238453,11.55
45,7,crystal,beverage,10.0,count,10.0,False,False,False,5,169,33.8,False,False,False,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,31504,2.89
100,12,baked,other,5.0,ounce,5.0,False,False,False,7,1219,174.14285714285714,True,False,False,1,1,0.0,1,602,100,5.03,7,0,1,0,0,False,False,82142,18.63
49,8,lorann,snack,1.0,fl oz,1.0,False,False,False,3,138,46.0,True,False,False,1,0,1.0,0,539,79,5.8354430379746836,6,0,0,0,0,False,False,298572,10.0
94,16,gomacro,supplement,22.8,ounce,22.8,True,True,True,5,1054,210.8,False,True,False,1,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,32048,49.245000000000005
53,9,sunshine,snack,12.0,ounce,12.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,41,6,6.0,1,0,0,0,0,False,False,123166,27.99
156,29,thai,condiment,24.0,fl oz,24.0,True,False,True,5,1259,251.8,False,True,False,1,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,55992,4.89
56,11,rhubarb,beverage,8.0,ounce,8.0,False,False,False,5,373,74.6,True,True,False,0,0,4.0,0,1800,299,5.023411371237458,19,0,0,0,2,False,True,2629,34.5
117,16,miss,other,6.0,count,6.0,True,True,True,5,550,110.0,False,True,False,1,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,254895,42.66
57,14,gold,other,160.0,ounce,160.0,False,False,False,4,44,11.0,False,False,False,0,0,80.0,0,954,144,5.631944444444445,9,0,0,2,0,False,False,82561,7.86
55,7,bulldog,condiment,1.0,count,1.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,49753,13.4
70,13,thai,grain,2.4,ounce,2.4,False,False,False,5,117,23.4,False,False,False,1,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,279560,18.07
47,8,de,other,80.0,fl oz,80.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,101806,10.51
115,23,once,grain,38.4,ounce,38.4,False,False,False,6,181,30.166666666666668,False,False,False,0,0,0.0,0,410,74,4.554054054054054,4,0,0,0,0,False,False,247562,2.99
147,29,ny,condiment,48.0,ounce,48.0,False,False,False,5,2074,414.8,False,True,False,0,0,0.0,1,1971,326,5.049079754601227,17,0,1,2,0,False,False,117010,50.99
48,9,harry,other,7.0,ounce,7.0,False,False,False,5,168,33.6,False,False,False,1,0,0.0,0,278,45,5.2,3,0,0,0,0,False,False,22377,11.83
108,17,primal,other,24.0,fl oz,24.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,39617,44.83
93,14,smart,other,16.0,count,16.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,133850,44.99
48,9,mateo's,other,192.0,ounce,192.0,True,False,True,0,0,0.0,0,0,0,0,0,0.0,0,50,10,4.1,1,0,0,0,0,False,False,179927,5.99
64,11,lu,other,10.6,ounce,10.6,False,False,False,3,238,79.33333333333333,False,False,False,0,0,0.0,0,314,47,5.702127659574468,5,0,0,0,0,False,False,181923,14.99
56,11,flour,grain,16.0,ounce,16.0,False,False,False,5,283,56.6,False,False,False,0,1,0.0,1,261,41,5.390243902439025,1,0,0,0,0,False,False,267425,10.0
67,10,ferrero,other,3.0,count,3.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,55503,3.69
66,9,pamela's,snack,7.5,ounce,7.5,False,False,False,5,393,78.6,False,False,False,0,1,7.5,1,0,0,0.0,0,0,0,0,0,0,0,267349,7.465
99,14,walnut,other,3.0,count,3.0,False,False,False,2,64,32.0,False,False,False,0,0,0.0,0,1138,149,6.644295302013423,9,0,0,1,0,False,False,100326,44.94
39,9,munk,other,12.0,count,12.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,74262,46.69
69,12,creamy,condiment,72.0,ounce,72.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,232496,20.44
32,5,haldirams,other,14.12,ounce,14.12,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,78544,19.99
27,4,"butterfinger,",other,8.0,ounce,8.0,False,False,False,4,58,14.5,False,False,False,0,0,0.0,0,414,59,6.033898305084746,17,0,0,0,0,False,False,72222,4.495
159,29,rani,condiment,3.5,ounce,3.5,False,False,False,5,509,101.8,False,False,False,3,1,3.5,0,526,85,5.2,6,1,0,0,0,False,False,43919,8.99
69,11,uncle,other,3.0,ounce,3.0,False,False,False,5,362,72.4,False,False,False,0,0,0.0,0,1309,213,5.150234741784038,14,0,1,1,0,False,False,67285,8.65
133,23,nestle,snack,9.0,ounce,9.0,False,False,False,5,1190,238.0,False,True,False,0,1,0.0,1,0,0,0.0,0,0,0,0,0,0,0,229760,5.19
159,23,trio,other,3.0,count,3.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,238070,38.95
147,24,scrappy's,condiment,5.0045,fl oz,5.0045,True,True,True,5,1227,245.4,False,True,False,3,1,0.0,1,0,0,0.0,0,0,0,0,0,0,0,249891,21.49
79,13,damtuh,beverage,50.0,count,50.0,False,False,False,5,1320,264.0,False,True,True,4,4,1.5,1,0,0,0.0,0,0,0,0,0,0,0,119150,9.99
131,28,hot,condiment,5.0,fl oz,5.0,False,False,False,4,230,57.5,False,False,False,0,0,0.0,0,78,15,4.266666666666667,1,0,0,0,0,False,False,229624,21.99
189,31,jawliner®,other,1.0,count,1.0,False,False,False,5,1075,215.0,False,True,False,0,0,0.0,0,11,2,5.0,1,0,0,0,0,False,False,228241,25.99
180,34,gin,other,3.0,fl oz,3.0,False,False,False,5,993,198.6,False,True,False,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,146188,44.24
143,22,bragg,condiment,3.0,ounce,3.0,False,False,False,5,711,142.2,False,False,False,0,0,5.0,1,691,107,5.4672897196261685,5,0,1,3,0,False,False,59885,10.695
54,11,vanilla,beverage,12.0,ounce,12.0,False,False,False,5,252,50.4,True,True,False,0,0,4.0,0,1800,305,4.9049180327868855,19,0,0,0,2,False,True,142752,83.74
57,9,old,other,10.0,ounce,10.0,False,False,False,4,102,25.5,False,False,False,0,0,10.0,0,0,0,0.0,0,0,0,0,0,0,0,89373,14.76
191,32,food,grain,32.0,ounce,32.0,False,False,False,5,447,89.4,True,False,False,0,0,0.0,1,925,163,4.680981595092025,10,0,0,1,0,False,False,34724,12.92
55,10,colavita,other,34.0,fl oz,34.0,False,False,False,4,109,27.25,False,False,False,1,0,0.0,0,520,79,5.594936708860759,8,0,0,0,1,False,True,42979,8.84
74,14,nu,other,36.0,ounce,36.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,69150,9.75
192,33,hibiscus,beverage,10.0,count,10.0,False,False,False,6,1662,277.0,False,False,False,1,1,0.0,1,1901,316,5.018987341772152,19,0,1,0,1,False,True,103372,11.5
39,8,aloha,beverage,69.0,fl oz,69.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,48,10,3.9,2,0,0,0,0,False,False,80264,8.99
58,12,fody,other,8.0,fl oz,8.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,140824,10.0
53,8,chobani®,supplement,32.0,ounce,32.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,219521,6.529999999999999
47,8,ortega,condiment,8.0,ounce,8.0,False,False,False,5,239,47.8,False,False,False,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,128114,4.59
60,10,mt.,other,4.8,ounce,4.8,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,12,2,5.5,1,0,0,0,0,False,False,6643,1.735
63,11,180,other,28.8,ounce,28.8,False,False,False,5,221,44.2,False,False,False,0,1,0.0,1,0,0,0.0,0,0,0,0,0,0,0,237877,27.99
46,6,"briannas,",other,12.0,ounce,12.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,254460,4.69
42,7,green,other,16.0,ounce,16.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,136049,7.27
75,11,club,snack,1.0,ounce,1.0,False,False,False,6,835,139.16666666666666,True,True,False,1,0,8.25,1,0,0,0.0,0,0,0,0,0,0,0,236996,5.82
46,10,numi,beverage,2.2,ounce,2.2,True,True,True,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,29569,11.26
84,14,indian,other,368.0,fluid ounce,368.0,False,False,False,5,562,112.4,False,False,True,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,32267,32.99
58,10,olive,other,48.0,fl oz,48.0,False,False,False,2,83,41.5,True,False,False,0,0,24.0,0,0,0,0.0,0,0,0,0,0,0,0,56463,12.99
64,11,french's,other,96.0,fl oz,96.0,False,False,False,5,355,71.0,False,False,False,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,227200,12.92
166,29,chew,other,25.44,ounce,25.44,False,False,False,5,1161,232.2,True,True,False,0,0,0.0,1,562,90,5.2555555555555555,6,0,1,1,0,False,False,230868,19.81
93,18,orgain,other,99.0,fl oz,99.0,True,True,True,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,15618,35.995
110,20,gerber,other,30.0,ounce,30.0,False,False,False,5,1073,214.6,False,True,False,0,2,7.0,1,0,0,0.0,0,0,0,0,0,0,0,22127,16.49
93,17,candy,other,12.96,ounce,12.96,False,False,False,5,532,106.4,True,False,False,0,0,22.0,1,0,0,0.0,0,0,0,0,0,0,0,13614,27.99
135,21,ugandan,other,1.0,count,1.0,False,False,False,5,765,153.0,True,True,False,0,1,0.0,1,28,4,6.25,1,0,0,0,0,False,False,63876,79.99
145,22,starbucks,beverage,10.0,count,10.0,False,False,False,5,873,174.6,False,False,False,2,3,0.0,1,0,0,0.0,0,0,0,0,0,0,0,105614,9.99
49,7,candy,other,,none,0.0,False,False,False,2,245,122.5,False,False,False,0,0,0.0,1,220,36,5.138888888888889,6,0,0,0,0,False,False,258053,5.07
61,8,manischewitz,other,24.0,ounce,24.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,30857,9.88
45,8,emerald,other,19.5,ounce,19.5,False,False,False,5,908,181.6,False,False,False,2,2,6.5,1,550,91,5.054945054945055,6,0,0,1,1,False,False,247825,17.13
128,22,tipson,beverage,60.0,count,60.0,True,True,True,5,763,152.6,False,False,False,1,1,0.0,0,1079,162,5.666666666666667,9,0,0,1,1,False,False,18979,14.99
104,14,old,condiment,2.6,ounce,2.6,False,False,False,5,424,84.8,False,False,False,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,182973,8.64
47,10,snack,snack,5.5,ounce,5.5,False,False,False,5,403,80.6,True,False,False,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,179546,4.15
67,12,lindsay,other,36.0,ounce,36.0,True,True,True,2,13,6.5,False,False,False,1,0,0.0,0,323,42,6.714285714285714,16,0,1,0,1,False,False,23795,25.49
44,8,ferrara,other,21.6,ounce,21.6,False,False,False,5,78,15.6,False,False,False,0,0,0.0,1,218,38,4.7631578947368425,4,0,0,1,0,False,False,294592,24.99
31,5,lactic,other,1.0,count,1.0,False,False,False,3,29,9.666666666666666,False,False,False,0,0,5.0,0,615,122,4.049180327868853,10,0,0,0,0,False,False,251203,9.95
45,9,coca-cola,beverage,75.0,fl oz,75.0,False,False,False,5,234,46.8,False,False,False,0,0,75.0,1,0,0,0.0,0,0,0,0,0,0,0,183506,6.99
200,32,food,snack,64.0,ounce,64.0,False,False,False,5,1000,200.0,False,True,False,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,75444,75.19
55,11,tgi,personal_care,18.0,ounce,18.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,189263,21.99
120,20,poppin,snack,1.0,count,1.0,False,False,False,5,596,119.2,True,False,False,0,0,5.0,1,626,104,5.028846153846154,6,0,1,1,0,False,False,219732,9.99
119,20,secrets,beverage,20.0,count,20.0,True,True,True,4,883,220.75,False,True,False,2,3,0.0,1,78,13,5.076923076923077,1,0,0,0,0,False,False,4222,10.48
144,22,country,condiment,18.0,ounce,18.0,True,False,True,5,996,199.2,False,True,False,4,1,0.0,1,632,99,5.393939393939394,5,0,0,0,0,False,False,209060,3.98
129,20,krazy,other,1.0,count,1.0,False,False,False,5,731,146.2,False,False,False,0,1,0.0,0,435,70,5.228571428571429,5,0,2,0,1,False,False,214535,26.98
125,19,sensible,other,51.0,ounce,51.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,233072,4.29
144,22,sugar,other,4.0,count,4.0,False,False,False,5,956,191.2,False,False,False,2,1,0.0,1,0,0,0.0,0,0,0,0,0,0,0,169995,6.17
28,3,badia,other,1.0,count,1.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,29775,6.67
189,29,host,supplement,30.0,count,30.0,False,False,False,5,855,171.0,False,False,False,1,1,0.0,1,1534,229,5.703056768558952,12,1,1,1,2,False,False,164749,15.71
61,9,crosse,other,3.5,ounce,3.5,True,False,True,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,162213,6.69
63,10,gatorade,other,32.0,ounce,32.0,False,False,False,5,585,117.0,False,False,False,1,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,34848,53.75
57,7,yankeetraders,other,4.0,pound,64.0,False,False,False,3,143,47.666666666666664,False,False,False,0,0,4.0,0,0,0,0.0,0,0,0,0,0,0,0,144173,20.95
43,7,rasoi,condiment,2.4692,ounce,2.4692,False,False,False,5,107,21.4,False,False,False,1,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,197150,6.99
178,32,secret,condiment,64.0,fl oz,64.0,False,False,False,5,984,196.8,False,True,False,0,1,0.0,1,0,0,0.0,0,0,0,0,0,0,0,181743,12.99
46,6,terry's,other,2.0,count,2.0,False,False,False,5,770,154.0,False,False,False,1,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,245082,3.92
182,29,spicy,condiment,8.0,ounce,8.0,True,True,True,6,731,121.83333333333333,False,False,False,2,2,0.0,0,483,76,5.368421052631579,5,0,1,0,0,False,False,244999,10.98
53,11,savor,other,320.0,ounce,320.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,118095,135.92
81,16,american,other,1.0,count,1.0,False,False,False,3,155,51.666666666666664,True,False,False,0,0,1.0,0,0,0,0.0,0,0,0,0,0,0,0,275617,6.95
175,27,old,snack,21.0,ounce,21.0,False,False,False,7,217,31.0,True,False,False,0,0,1.7,1,0,0,0.0,0,0,0,0,0,0,0,251569,25.035
106,15,eight,beverage,48.0,count,48.0,False,False,False,4,183,45.75,False,False,False,0,1,0.0,1,0,0,0.0,0,0,0,0,0,0,0,15059,27.380000000000003
59,12,eden,grain,121.19999999999999,fl oz,121.19999999999999,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,72837,84.99000000000001
41,7,gladiola,other,7.0,fl oz,7.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,270744,3.735
39,9,now,other,144.0,ounce,144.0,False,False,False,5,85,17.0,True,False,False,0,0,3.0,0,60,11,4.545454545454546,1,0,0,0,0,False,False,27688,12.61
183,32,underwood,condiment,36.0,ounce,36.0,False,False,False,5,1108,221.6,False,False,False,2,1,18.0,0,0,0,0.0,0,0,0,0,0,0,0,243020,24.99
61,12,generic,condiment,64.0,ounce,64.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,240,39,5.17948717948718,5,0,0,1,0,False,False,204380,39.95
59,10,eden,other,174.0,ounce,174.0,True,True,True,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,32525,6.49
40,6,kinnikinnick,other,12.5,ounce,12.5,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,291,37,6.891891891891892,3,0,1,0,0,False,False,87294,5.04
79,14,bonsai,beverage,40.0,count,40.0,False,False,False,5,651,130.2,False,False,False,2,1,0.0,1,0,0,0.0,0,0,0,0,0,0,0,3185,21.84
127,21,hanan,beverage,1.0,count,1.0,False,False,False,5,931,186.2,False,False,True,3,2,40.0,1,1444,237,5.09704641350211,15,0,1,1,1,False,False,104837,11.69
50,8,smucker's,other,100.0,count,100.0,False,False,False,10,428,42.8,False,False,False,0,0,2.1,0,0,0,0.0,0,0,0,0,0,0,0,169844,54.85
53,10,bubly,other,12.0,count,12.0,False,False,False,5,301,60.2,False,False,False,0,0,12.0,0,0,0,0.0,0,0,0,0,0,0,0,199667,9.08
58,13,gamma,grain,405.6,ounce,405.6,False,False,False,5,555,111.0,False,False,False,2,1,0.0,1,0,0,0.0,0,0,0,0,0,0,0,266932,18.95
58,10,fruitables,other,12.0,ounce,12.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,12,2,5.5,1,0,0,0,0,False,False,23740,20.49
79,13,gatorade,other,12.0,ounce,12.0,False,False,False,5,727,145.4,False,False,True,0,0,0.1,0,0,0,0.0,0,0,0,0,0,0,0,116657,66.99
84,14,trolli,other,14.0,ounce,14.0,False,False,False,5,1026,205.2,False,False,False,1,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,203410,3.665
100,14,pyure,other,1.8,fl oz,1.8,True,True,True,6,795,132.5,False,True,False,1,1,0.0,1,0,0,0.0,0,0,0,0,0,0,0,8098,4.45
151,29,cole’s,supplement,32.0,ounce,32.0,False,False,False,5,1409,281.8,False,False,False,0,1,3.2,1,1719,253,5.798418972332016,15,0,0,0,0,False,False,109421,65.0
51,8,lay's,other,6.25,ounce,6.25,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,251312,4.79
79,14,morton,condiment,3.9,ounce,3.9,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,231103,18.59
52,8,triscuit,snack,8.5,ounce,8.5,False,False,False,5,457,91.4,False,False,False,0,0,8.5,1,0,0,0.0,0,0,0,0,0,0,0,21726,2.56
71,10,hershey's,other,10.2,ounce,10.2,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,13826,5.69
65,13,ginger,beverage,100.0,count,100.0,False,False,False,5,399,79.8,True,True,False,0,0,0.0,0,1799,299,5.0200668896321075,20,0,0,0,2,False,True,5556,86.91
102,14,galerie,other,2.12,ounce,2.12,False,False,False,5,304,60.8,False,False,False,0,0,0.0,0,524,89,4.898876404494382,5,0,1,0,0,False,False,215461,10.78
103,19,ben's,grain,52.8,ounce,52.8,False,False,False,5,533,106.6,False,False,False,0,0,8.8,1,0,0,0.0,0,0,0,0,0,0,0,136438,2.18
69,13,betty,other,12.0,count,12.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,69,13,4.384615384615385,2,0,0,0,0,False,False,41627,16.8
99,15,familia,grain,21.0,ounce,21.0,False,False,False,5,1766,353.2,False,True,False,3,2,18.0,1,0,0,0.0,0,0,0,0,0,0,0,60910,7.505
59,10,twang,snack,4.6,ounce,4.6,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,154149,9.255
77,13,eden,other,20.0,fl oz,20.0,True,True,True,6,754,125.66666666666667,False,False,False,1,2,0.0,0,293,43,5.837209302325581,9,0,1,0,0,False,False,35124,16.49
64,11,king,other,1.0,count,1.0,False,False,False,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,111522,38.99
192,30,worldwide,beverage,1.0,fl oz,1.0,True,True,True,5,1752,350.4,False,False,False,4,2,0.0,1,1183,175,5.765714285714286,9,0,2,1,0,False,False,238961,19.99
143,21,greatfoods,snack,1.0,count,1.0,True,False,True,4,603,150.75,False,False,False,1,0,2.0,1,378,63,5.015873015873016,4,0,1,1,0,False,False,217311,84.99
42,8,cumin,beverage,8.0,ounce,8.0,False,False,False,5,147,29.4,True,False,False,0,0,8.0,0,306,36,7.527777777777778,4,0,0,1,1,False,False,152455,16.36
66,12,a.c.,condiment,18.0,ounce,18.0,False,False,False,3,205,68.33333333333333,False,False,False,0,0,25.0,0,262,46,4.717391304347826,4,0,0,0,0,True,False,129638,12.0
91,15,folgers,beverage,135.2,fl. oz,135.2,True,False,True,3,398,132.66666666666666,False,False,False,2,1,0.0,1,0,0,0.0,0,0,0,0,0,0,0,85516,241.09
196,31,thrive,other,15.0,fl oz,15.0,False,False,False,5,1041,208.2,False,False,True,1,0,0.0,1,1209,193,5.269430051813472,10,1,1,0,1,False,True,214406,24.99
58,11,myojo,other,39.78,ounce,39.78,False,False,False,4,99,24.75,False,False,False,0,0,19.89,0,0,0,0.0,0,0,0,0,0,0,0,9131,10.0
94,17,protein,supplement,60.0,count,60.0,False,False,False,5,696,139.2,False,False,False,0,0,10.0,1,0,0,0.0,0,0,0,0,0,0,0,132859,11.49
123,18,wolfgang,beverage,18.0,count,18.0,False,False,False,5,759,151.8,True,False,False,0,0,0.0,1,0,0,0.0,0,0,0,0,0,0,0,96874,22.54
