sample_id,price,ipq,title_length,title_word_count,desc_length,desc_word_count,has_description,capital_ratio,number_count,multipack_size,has_multipack,weight_value,has_weight,volume_value,has_volume,total_numbers_in_title,total_quantity,log_total_quantity,log_weight,log_volume,brand_frequency,brand_tier,is_popular_brand,brand_name_length,brand_in_title,category_size,is_large_category,brand_category_frequency,quantity_category_ratio,tier_multipack_interaction,brand_tier_quantity,weight_brand_interaction,premium_keyword_count,has_premium_keywords,value_keyword_count,quality_keyword_count,premium_score,value_score,is_travel_size,is_family_size,is_multipack,is_standard_size,special_char_count,has_parentheses,has_ampersand,title_complexity,numeric_density,category_in_title
265802,19.99,1,106,19,23,4,1,0.1320754716981132,1,1,0,2.0,1,2.0,1,1,1,0.6931471805599453,1.0986122886681098,1.0986122886681098,294,3,1,7,1,10480,0,101,0.06666793895557803,0,2.0794415416798357,3.295836866004329,1,1,1,0,4,1,0,0,0,1,2,0,0,19.0,0.009345794392523364,1
250241,3.995,1,55,9,23,5,1,0.16363636363636364,3,1,0,1.62,1,0.0,0,2,1,0.6931471805599453,0.9631743177730056,0.0,125,3,1,3,1,17196,1,107,0.10484918326656789,0,2.0794415416798357,2.8895229533190165,0,0,0,0,3,0,0,0,1,1,1,0,0,2.25,0.05357142857142857,0
88753,2.4450000000000003,1,65,10,0,0,0,0.1076923076923077,2,5,1,19.0,1,0.0,0,2,5,1.791759469228055,2.995732273553991,0.0,119,3,1,9,1,32142,1,78,0.5652493519557396,3,5.375278407684165,8.987196820661973,0,0,0,0,3,1,0,0,1,1,2,1,0,10.0,0.030303030303030304,0
294986,8.49,1,59,8,0,0,0,0.11864406779661017,3,1,0,17.5,1,0.0,0,2,1,0.6931471805599453,2.917770732084279,0.0,192,3,1,7,1,32142,1,38,0.1130498703911479,0,2.0794415416798357,8.753312196252837,0,0,0,0,3,0,0,0,1,1,1,0,0,4.0,0.05,0
223241,9.49,1,60,12,0,0,0,0.11666666666666667,2,2,1,0.0,0,5.0,1,2,2,1.0986122886681098,0.0,1.791759469228055,13,1,0,6,1,3960,0,13,0.27739833981296624,1,1.0986122886681098,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,4.0,0.03278688524590164,0
228866,15.87,1,197,28,22,4,1,0.116751269035533,1,1,0,8.0,1,0.0,0,1,1,0.6931471805599453,2.1972245773362196,0.0,277,3,1,8,1,1451,0,0,0.15281727224855185,0,2.0794415416798357,6.591673732008658,2,1,0,0,5,0,0,0,0,1,1,0,0,2.5454545454545454,0.005050505050505051,0
119400,6.24,1,116,19,23,4,1,0.08620689655172414,2,12,1,3.0,1,0.0,0,2,12,2.5649493574615367,1.3862943611198906,0.0,7,1,0,3,1,1451,0,0,1.8338072669826224,1,2.5649493574615367,1.3862943611198906,0,0,0,0,1,1,0,0,1,1,2,1,0,6.333333333333333,0.017094017094017096,0
57491,41.99,1,147,24,23,4,1,0.1360544217687075,2,18,1,2.0,1,0.0,0,2,18,2.9444389791664403,1.0986122886681098,0.0,64,2,0,6,1,10480,0,7,1.2000229012004047,2,5.8888779583328805,2.1972245773362196,0,0,0,0,2,1,0,0,1,1,1,0,0,12.0,0.013513513513513514,0
155631,5.425,1,46,7,0,0,0,0.10869565217391304,2,1,0,11.5,1,0.0,0,1,1,0.6931471805599453,2.5257286443082556,0.0,23,1,0,8,1,10480,0,14,0.06666793895557803,0,0.6931471805599453,2.5257286443082556,0,0,0,0,1,0,0,0,0,1,0,0,0,2.3333333333333335,0.0425531914893617,0
189329,19.815,1,59,9,0,0,0,0.288135593220339,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,56,2,0,9,1,10480,0,25,0.06666793895557803,0,1.3862943611198906,0.0,0,0,0,0,2,0,0,0,0,1,1,0,0,9.0,0.016666666666666666,0
56538,9.98,1,71,12,25,5,1,0.18309859154929578,2,1,0,0.0,0,0.0,0,2,1,0.6931471805599453,0.0,0.0,12,1,0,4,1,17196,1,12,0.10484918326656789,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,1,1,3,1,0,6.0,0.027777777777777776,0
145216,18.47,1,61,10,23,4,1,0.13114754098360656,2,1,0,0.0,0,0.0,0,2,1,0.6931471805599453,0.0,0.0,12,1,0,6,1,17196,1,11,0.10484918326656789,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,2,1,0,5.0,0.03225806451612903,0
294238,6.96,1,67,12,0,0,0,0.13432835820895522,2,12,1,0.0,0,0.0,0,2,12,2.5649493574615367,0.0,0.0,58,2,0,5,1,32142,1,42,1.3565984446937749,2,5.1298987149230735,0.0,0,0,0,0,2,1,0,0,1,1,3,1,0,6.0,0.029411764705882353,0
41453,2.99,1,39,8,23,5,1,0.1282051282051282,2,3,1,16.0,1,0.0,0,2,3,1.3862943611198906,2.833213344056216,0.0,30,1,0,4,1,3535,0,21,0.5700387013545475,1,1.3862943611198906,2.833213344056216,0,0,0,0,1,1,0,0,1,1,2,1,0,2.6666666666666665,0.05,0
2202,97.46,1,67,12,23,4,1,0.13432835820895522,3,2,1,8.0,1,0.0,0,3,2,1.0986122886681098,2.1972245773362196,0.0,98,2,0,9,1,17196,1,87,0.20969836653313578,2,2.1972245773362196,4.394449154672439,0,0,0,0,2,1,0,0,1,1,5,1,0,6.0,0.04411764705882353,0
192829,9.99,1,48,7,0,0,0,0.10416666666666667,2,2,1,0.0,0,0.0,0,2,2,1.0986122886681098,0.0,0.0,131,3,1,7,1,32142,1,117,0.2260997407822958,3,3.295836866004329,0.0,0,0,0,0,3,1,0,0,1,1,3,1,0,3.5,0.04081632653061224,0
10060,3.29,1,39,8,0,0,0,0.3333333333333333,1,1,0,15.0,1,0.0,0,1,1,0.6931471805599453,2.772588722239781,0.0,15,1,0,4,1,32142,1,13,0.1130498703911479,0,0.6931471805599453,2.772588722239781,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0,0.025,0
71206,28.39,1,88,12,22,4,1,0.125,1,1,0,3.0,1,0.0,0,1,1,0.6931471805599453,1.3862943611198906,0.0,76,2,0,12,1,32142,1,14,0.1130498703911479,0,1.3862943611198906,2.772588722239781,1,1,0,0,3,0,0,0,0,1,1,0,0,12.0,0.011235955056179775,0
249831,7.03,1,40,8,0,0,0,0.15,3,2,1,0.4,1,0.0,0,2,2,1.0986122886681098,0.33647223662121295,0.0,167,3,1,6,1,32142,1,143,0.2260997407822958,3,3.295836866004329,1.0094167098636389,0,0,0,0,3,1,0,0,1,1,3,1,1,8.0,0.07317073170731707,0
199815,29.56,1,39,8,23,5,1,0.10256410256410256,1,1,0,0.0,0,12.0,1,1,1,0.6931471805599453,0.0,2.5649493574615367,47,2,0,4,1,32142,1,38,0.1130498703911479,0,1.3862943611198906,0.0,0,0,0,0,2,0,0,0,0,1,0,0,0,4.0,0.025,0
176213,5.79,1,97,15,0,0,0,0.14432989690721648,3,1,0,12.2,1,0.0,0,2,1,0.6931471805599453,2.580216829592325,0.0,35,1,0,5,1,3281,0,7,0.11703645573232502,0,0.6931471805599453,2.580216829592325,0,0,0,1,2,0,0,0,0,1,2,1,0,3.0,0.030612244897959183,0
259010,33.955,1,95,16,0,0,0,0.12631578947368421,2,50,1,0.0,0,0.0,0,2,50,3.9318256327243257,0.0,0.0,41,2,0,6,1,32142,1,28,5.652493519557395,2,7.8636512654486515,0.0,1,1,1,1,4,2,0,0,1,1,3,1,0,4.0,0.020833333333333332,0
121125,9.26,1,149,22,23,4,1,0.11409395973154363,2,1,1,10.0,1,0.0,0,2,1,0.6931471805599453,2.3978952727983707,0.0,2,1,0,7,1,32142,1,1,0.1130498703911479,1,0.6931471805599453,2.3978952727983707,0,0,0,1,2,1,0,0,1,1,3,1,1,2.4444444444444446,0.013333333333333334,0
100978,13.95,1,166,30,0,0,0,0.13253012048192772,4,5,1,120.0,1,0.0,0,3,5,1.791759469228055,4.795790545596741,0.0,22,1,0,5,1,32142,1,17,0.5652493519557396,1,1.791759469228055,4.795790545596741,0,0,0,0,1,1,0,0,1,1,4,1,1,6.0,0.023952095808383235,0
428,5.99,1,92,12,22,4,1,0.10869565217391304,2,1,0,226.0,1,0.0,0,2,1,0.6931471805599453,5.424950017481403,0.0,21,1,0,4,1,32142,1,7,0.1130498703911479,0,0.6931471805599453,5.424950017481403,0,0,0,0,1,0,1,0,0,0,2,1,0,12.0,0.021505376344086023,0
161972,9.49,1,58,11,22,4,1,0.13793103448275862,2,12,1,5.0,1,0.0,0,2,12,2.5649493574615367,1.791759469228055,0.0,32,1,0,8,1,32142,1,13,1.3565984446937749,1,2.5649493574615367,1.791759469228055,0,0,0,0,1,1,0,0,1,1,2,1,0,5.5,0.03389830508474576,0
21208,24.99,1,229,34,23,4,1,0.11353711790393013,1,1,0,32.0,1,0.0,0,1,1,0.6931471805599453,3.4965075614664802,0.0,5,1,0,8,1,32142,1,3,0.1130498703911479,0,0.6931471805599453,3.4965075614664802,0,0,0,0,1,0,0,1,0,0,3,0,1,4.857142857142857,0.004347826086956522,0
53989,11.99,1,132,25,0,0,0,0.12878787878787878,2,1,0,6.5,1,0.0,0,1,1,0.6931471805599453,2.0149030205422647,0.0,231,3,1,5,1,3960,0,4,0.13869916990648312,0,2.0794415416798357,6.0447090616267936,0,0,0,1,4,0,0,0,0,1,0,0,0,12.5,0.015037593984962405,0
169205,3.49,1,60,9,0,0,0,0.23333333333333334,3,9,1,1.25,1,0.0,0,2,9,2.302585092994046,0.8109302162163288,0.0,639,3,1,9,1,3960,0,42,1.2482925291583482,3,6.907755278982138,2.4327906486489863,0,0,0,0,3,1,0,0,1,1,2,1,0,9.0,0.04918032786885246,0
147766,16.77,1,56,10,23,4,1,0.14285714285714285,2,1,0,0.0,0,0.0,0,2,1,0.6931471805599453,0.0,0.0,9,1,0,8,1,17196,1,9,0.10484918326656789,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,2,1,0,5.0,0.03508771929824561,0
176166,24.82,1,49,7,0,0,0,0.16326530612244897,2,1,0,1.76,1,0.0,0,1,1,0.6931471805599453,1.0152306797290584,0.0,7,1,0,3,1,10480,0,6,0.06666793895557803,0,0.6931471805599453,1.0152306797290584,0,0,0,0,1,0,0,0,0,1,0,0,0,2.3333333333333335,0.04,0
123781,14.99,1,112,21,23,4,1,0.10714285714285714,7,10,1,23.0,1,0.0,0,7,10,2.3978952727983707,3.1780538303479458,0.0,636,3,1,3,1,32142,1,178,1.130498703911479,3,7.193685818395112,9.534161491043838,0,0,0,0,3,1,0,0,1,1,0,0,0,21.0,0.061946902654867256,0
137780,18.5,1,131,21,0,0,0,0.12213740458015267,3,1,0,13.7,1,0.0,0,2,1,0.6931471805599453,2.6878474937846906,0.0,69,2,0,8,1,10480,0,48,0.06666793895557803,0,1.3862943611198906,5.375694987569381,0,0,0,0,2,0,0,0,1,1,2,1,0,3.0,0.022727272727272728,0
13059,4.99,1,57,8,0,0,0,0.24561403508771928,2,1,0,15.6,1,0.0,0,1,1,0.6931471805599453,2.8094026953624978,0.0,60,2,0,8,1,10480,0,39,0.06666793895557803,0,1.3862943611198906,5.6188053907249955,0,0,0,0,2,0,0,0,0,1,0,0,0,4.0,0.034482758620689655,0
280127,4.5600000000000005,1,58,10,0,0,0,0.1206896551724138,3,12,1,6.5,1,0.0,0,2,12,2.5649493574615367,2.0149030205422647,0.0,25,1,0,4,1,10480,0,22,0.8000152674669364,1,2.5649493574615367,2.0149030205422647,0,0,0,0,1,1,0,0,1,1,2,1,0,3.3333333333333335,0.05084745762711865,0
185820,26.85,1,123,20,23,5,1,0.17073170731707318,1,1,0,17.0,1,0.0,0,1,1,0.6931471805599453,2.8903717578961645,0.0,4,1,0,6,1,32142,1,3,0.1130498703911479,0,0.6931471805599453,2.8903717578961645,0,0,0,0,1,0,0,0,0,1,0,0,0,2.5,0.008064516129032258,0
291462,67.99,1,63,11,0,0,0,0.14285714285714285,3,48,1,0.0,0,0.0,0,2,48,3.8918202981106265,0.0,0.0,21,1,0,4,1,10480,0,11,3.2000610698677456,1,3.8918202981106265,0.0,0,0,0,0,1,1,0,0,1,1,3,1,0,5.5,0.046875,0
135220,2.99,1,171,26,0,0,0,0.14035087719298245,2,12,1,0.0,0,1.0,1,2,12,2.5649493574615367,0.0,0.6931471805599453,7,1,0,6,1,17196,1,7,1.2581901991988147,1,2.5649493574615367,0.0,0,0,0,0,1,1,0,0,1,1,1,0,0,2.888888888888889,0.011627906976744186,0
186888,24.3,1,67,12,0,0,0,0.13432835820895522,3,30,1,2.12,1,0.0,0,2,30,3.4339872044851463,1.1378330018213911,0.0,58,2,0,5,1,32142,1,42,3.3914961117344373,2,6.8679744089702925,2.2756660036427823,0,0,0,0,2,1,0,0,1,1,3,1,0,6.0,0.04411764705882353,0
36309,19.36,1,137,21,0,0,0,0.12408759124087591,1,1,0,0.0,0,248.0,1,1,1,0.6931471805599453,0.0,5.517452896464707,171,3,1,3,1,32142,1,124,0.1130498703911479,0,2.0794415416798357,0.0,0,0,0,0,3,0,0,0,0,1,0,0,0,5.25,0.007246376811594203,0
54161,7.640000000000001,1,148,28,23,4,1,0.1891891891891892,1,1,0,15.0,1,0.0,0,1,1,0.6931471805599453,2.772588722239781,0.0,47,2,0,5,1,3535,0,32,0.1900129004515158,0,1.3862943611198906,5.545177444479562,1,1,0,0,3,0,0,0,0,1,2,0,0,5.6,0.006711409395973154,0
218428,12.93,1,193,28,0,0,0,0.12953367875647667,2,1,0,6.5,1,0.0,0,1,1,0.6931471805599453,2.0149030205422647,0.0,83,2,0,5,1,10480,0,37,0.06666793895557803,0,1.3862943611198906,4.029806041084529,0,0,0,0,2,0,0,0,0,1,1,0,1,2.8,0.010309278350515464,1
73372,40.99,1,182,30,0,0,0,0.11538461538461539,3,42,1,0.0,0,0.0,0,3,42,3.7612001156935624,0.0,0.0,15,1,0,5,1,10480,0,5,2.8000534361342773,1,3.7612001156935624,0.0,0,0,0,0,1,1,0,0,1,1,4,1,0,4.285714285714286,0.01639344262295082,0
118927,6.44,1,56,12,0,0,0,0.08928571428571429,3,12,1,0.0,0,1.0,1,3,12,2.5649493574615367,0.0,0.6931471805599453,112,2,0,7,1,32142,1,89,1.3565984446937749,2,5.1298987149230735,0.0,1,1,0,0,3,1,0,0,1,1,1,0,0,12.0,0.05263157894736842,0
161574,153.05,1,34,6,0,0,0,0.14705882352941177,1,1,0,25.0,1,0.0,0,1,1,0.6931471805599453,3.258096538021482,0.0,79,2,0,4,1,32142,1,5,0.1130498703911479,0,1.3862943611198906,6.516193076042964,0,0,0,0,2,0,0,0,1,1,0,0,0,6.0,0.02857142857142857,0
183360,10.47,1,178,21,0,0,0,0.11235955056179775,2,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,1,1,0,5,1,32142,1,1,0.1130498703911479,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,1,0,0,2.625,0.0111731843575419,0
64516,177.83,1,144,26,0,0,0,0.1388888888888889,1,1,0,12.0,1,0.0,0,1,1,0.6931471805599453,2.5649493574615367,0.0,985,3,1,4,1,3281,0,371,0.11703645573232502,0,2.0794415416798357,7.694848072384611,0,0,0,0,3,0,0,0,0,1,1,0,0,4.333333333333333,0.006896551724137931,0
277087,3.645,1,74,14,0,0,0,0.12162162162162163,4,12,1,6.89,1,0.0,0,3,12,2.5649493574615367,2.065596134857783,0.0,179,3,1,3,1,32142,1,102,1.3565984446937749,3,7.694848072384611,6.196788404573349,0,0,0,0,3,1,0,0,1,1,3,1,0,3.5,0.05333333333333334,0
75745,56.3,1,72,11,22,5,1,0.125,2,1,0,2.0,1,0.0,0,2,1,0.6931471805599453,1.0986122886681098,0.0,174,3,1,8,1,32142,1,128,0.1130498703911479,0,2.0794415416798357,3.295836866004329,0,0,0,0,3,0,0,0,0,1,0,0,0,3.6666666666666665,0.0273972602739726,0
244555,7.3,1,44,7,22,4,1,0.13636363636363635,1,1,0,8.0,1,0.0,0,1,1,0.6931471805599453,2.1972245773362196,0.0,8,1,0,3,1,10480,0,3,0.06666793895557803,0,0.6931471805599453,2.1972245773362196,0,0,0,0,1,0,0,0,0,1,0,0,0,3.5,0.022222222222222223,0
89838,1.99,1,38,7,22,4,1,0.7894736842105263,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,1,1,0,5,1,32142,1,1,0.1130498703911479,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.0,0.02564102564102564,0
9158,10.99,1,155,30,23,4,1,0.16129032258064516,3,1,0,300.0,1,0.0,0,2,1,0.6931471805599453,5.707110264748875,0.0,425,3,1,4,1,3960,0,20,0.13869916990648312,0,2.0794415416798357,17.121330794246624,0,0,0,0,3,0,0,0,0,1,6,1,1,15.0,0.019230769230769232,0
211249,126.99,1,65,11,23,4,1,0.1076923076923077,3,6,1,1.5,1,1.5,1,2,6,1.9459101490553132,0.9162907318741551,0.9162907318741551,199,3,1,7,1,32142,1,103,0.6782992223468874,3,5.8377304471659395,2.7488721956224653,2,1,0,0,5,1,0,0,1,1,2,1,0,11.0,0.045454545454545456,0
207922,9.49,1,139,26,23,4,1,0.16546762589928057,2,1,0,400.0,1,0.0,0,2,1,0.6931471805599453,5.993961427306569,0.0,425,3,1,4,1,32142,1,198,0.1130498703911479,0,2.0794415416798357,17.981884281919708,1,1,0,0,4,0,0,0,0,1,5,1,0,13.0,0.014285714285714285,0
228037,2.87,1,58,9,0,0,0,0.1206896551724138,1,1,0,16.0,1,0.0,0,1,1,0.6931471805599453,2.833213344056216,0.0,79,2,0,6,1,1463,0,5,0.17119120056166628,0,1.3862943611198906,5.666426688112432,0,0,0,0,2,0,0,0,0,1,0,0,0,4.5,0.01694915254237288,0
50952,32.76,1,188,31,0,0,0,0.15425531914893617,1,1,0,6.0,1,0.0,0,1,1,0.6931471805599453,1.9459101490553132,0.0,985,3,1,4,1,3281,0,371,0.11703645573232502,0,2.0794415416798357,5.8377304471659395,1,1,1,0,4,1,0,0,0,1,1,0,0,2.2142857142857144,0.005291005291005291,0
266831,12.239999999999998,1,69,12,0,0,0,0.14492753623188406,2,3,1,0.0,0,0.0,0,2,3,1.3862943611198906,0.0,0.0,257,3,1,7,1,17196,1,222,0.3145475497997037,3,4.1588830833596715,0.0,0,0,0,0,3,1,0,0,1,1,3,1,0,6.0,0.02857142857142857,0
778,92.98,1,69,13,23,4,1,0.11594202898550725,2,2,1,2.0,1,0.0,0,2,2,1.0986122886681098,1.0986122886681098,0.0,6,1,0,4,1,17196,1,6,0.20969836653313578,1,1.0986122886681098,1.0986122886681098,1,1,0,0,2,1,0,0,1,1,2,1,0,6.5,0.02857142857142857,0
162759,22.495,1,51,11,0,0,0,0.1568627450980392,2,4,1,0.0,0,0.0,0,2,4,1.6094379124341003,0.0,0.0,141,3,1,2,1,32142,1,92,0.4521994815645916,3,4.828313737302301,0.0,0,0,0,0,3,1,0,0,1,1,3,1,0,11.0,0.038461538461538464,0
168695,23.09,1,63,11,23,4,1,0.09523809523809523,2,2,1,0.0,0,0.0,0,2,2,1.0986122886681098,0.0,0.0,4,1,0,10,1,32142,1,1,0.2260997407822958,1,1.0986122886681098,0.0,1,1,0,0,2,1,0,0,1,1,3,1,1,11.0,0.03125,0
254863,32.53,1,70,12,20,4,1,0.17142857142857143,2,1,0,10.0,1,10.0,1,2,1,0.6931471805599453,2.3978952727983707,2.3978952727983707,6,1,0,9,1,32142,1,6,0.1130498703911479,0,0.6931471805599453,2.3978952727983707,0,0,0,0,1,0,0,0,0,1,3,1,0,12.0,0.028169014084507043,0
71893,16.1,1,56,8,0,0,0,0.08928571428571429,3,6,1,16.9,1,0.0,0,2,6,1.9459101490553132,2.884800712846709,0.0,135,3,1,8,1,17196,1,38,0.6290950995994073,3,5.8377304471659395,8.654402138540128,0,0,0,0,3,1,0,0,1,1,2,1,0,4.0,0.05263157894736842,0
89008,25.99,1,145,24,23,4,1,0.12413793103448276,1,1,0,2.0,1,2.0,1,1,1,0.6931471805599453,1.0986122886681098,1.0986122886681098,294,3,1,7,1,10480,0,101,0.06666793895557803,0,2.0794415416798357,3.295836866004329,1,1,1,0,4,1,0,0,0,1,0,0,0,8.0,0.00684931506849315,1
61623,12.99,1,69,11,22,4,1,0.15942028985507245,1,6,1,0.0,0,0.0,0,1,6,1.9459101490553132,0.0,0.0,34,1,0,3,1,32142,1,22,0.6782992223468874,1,1.9459101490553132,0.0,0,0,0,0,1,1,0,1,1,0,5,0,0,11.0,0.014285714285714285,0
47122,27.235,1,81,12,0,0,0,0.14814814814814814,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,6,1,0,7,1,17196,1,5,0.10484918326656789,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,1,1,2,0,0,3.0,0.012195121951219513,0
234464,26.66,1,157,28,0,0,0,0.1337579617834395,3,6,1,10.0,1,0.0,0,3,6,1.9459101490553132,2.3978952727983707,0.0,64,2,0,2,1,32142,1,42,0.6782992223468874,2,3.8918202981106265,4.795790545596741,1,1,0,0,3,1,0,0,1,1,6,0,1,5.6,0.0189873417721519,0
245625,7.49,1,161,25,0,0,0,0.16770186335403728,1,1,0,9.0,1,0.0,0,1,1,0.6931471805599453,2.302585092994046,0.0,92,2,0,6,1,10480,0,63,0.06666793895557803,0,1.3862943611198906,4.605170185988092,0,0,0,0,2,0,0,0,0,1,2,0,1,5.0,0.006172839506172839,1
245072,61.99,1,94,18,23,4,1,0.13829787234042554,2,24,1,12.0,1,0.0,0,2,24,3.2188758248682006,2.5649493574615367,0.0,8,1,0,6,1,32142,1,4,2.7131968893875498,1,3.2188758248682006,2.5649493574615367,0,0,0,0,1,1,0,0,1,1,3,0,0,6.0,0.021052631578947368,0
237968,41.76,1,47,10,0,0,0,0.14893617021276595,2,6,1,4.0,1,0.0,0,2,6,1.9459101490553132,1.6094379124341003,0.0,6,1,0,2,1,3960,0,2,0.8321950194388988,1,1.9459101490553132,1.6094379124341003,0,0,0,0,1,1,0,0,1,1,2,1,0,10.0,0.041666666666666664,0
236125,25.99,1,209,36,24,4,1,0.1339712918660287,2,1,0,3.0,1,0.0,0,2,1,0.6931471805599453,1.3862943611198906,0.0,165,3,1,2,1,10480,0,94,0.06666793895557803,0,2.0794415416798357,4.1588830833596715,0,0,1,0,3,1,0,0,0,1,5,0,0,36.0,0.009523809523809525,0
115821,9.485,1,152,27,0,0,0,0.15789473684210525,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,19,1,0,2,1,3960,0,19,0.13869916990648312,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,1,1,4,1,0,4.5,0.006535947712418301,0
135617,53.47,1,170,25,0,0,0,0.14705882352941177,2,8,1,7.0,1,0.0,0,2,8,2.1972245773362196,2.0794415416798357,0.0,15,1,0,4,1,10480,0,7,0.5333435116446242,1,2.1972245773362196,2.0794415416798357,2,1,0,0,3,1,0,0,1,1,3,0,0,2.272727272727273,0.011695906432748537,1
122901,10.05,1,74,11,0,0,0,0.12162162162162163,4,1,0,24.0,1,0.0,0,3,1,0.6931471805599453,3.2188758248682006,0.0,179,3,1,3,1,32142,1,102,0.1130498703911479,0,2.0794415416798357,9.656627474604601,0,0,0,0,3,0,0,0,1,1,1,0,0,3.6666666666666665,0.05333333333333334,0
31099,2.885,1,42,7,0,0,0,0.11904761904761904,2,1,0,1.78,1,0.0,0,1,1,0.6931471805599453,1.0224509277025458,0.0,41,2,0,8,1,32142,1,7,0.1130498703911479,0,1.3862943611198906,2.0449018554050915,0,0,0,0,2,0,0,0,0,1,0,0,0,7.0,0.046511627906976744,0
209427,1.98,1,198,31,0,0,0,0.1414141414141414,0,1,0,0.0,0,0.0,0,0,1,0.6931471805599453,0.0,0.0,199,3,1,7,1,10480,0,34,0.06666793895557803,0,2.0794415416798357,0.0,0,0,0,0,3,0,1,0,0,0,3,1,0,6.2,0.0,1
52629,13.99,1,181,28,0,0,0,0.143646408839779,2,1,0,4.4,1,0.0,0,1,1,0.6931471805599453,1.6863989535702288,0.0,15,1,0,8,1,32142,1,13,0.1130498703911479,0,0.6931471805599453,1.6863989535702288,0,0,0,1,2,0,0,0,0,1,4,1,0,5.6,0.01098901098901099,0
94177,31.99,1,65,12,0,0,0,0.09230769230769231,4,24,1,0.0,0,330.0,1,3,24,3.2188758248682006,0.0,5.802118375377063,12,1,0,5,1,17196,1,12,2.5163803983976294,1,3.2188758248682006,0.0,1,1,0,0,2,1,0,0,1,1,2,1,0,4.0,0.06060606060606061,0
58469,15.0,1,199,31,0,0,0,0.12562814070351758,1,1,0,8.0,1,0.0,0,1,1,0.6931471805599453,2.1972245773362196,0.0,985,3,1,4,1,3281,0,371,0.11703645573232502,0,2.0794415416798357,6.591673732008658,0,0,1,1,4,1,0,0,0,1,2,0,1,3.4444444444444446,0.005,0
102835,139.0,1,202,35,22,4,1,0.1188118811881188,5,1,0,0.0,0,0.0,0,5,1,0.6931471805599453,0.0,0.0,9,1,0,10,1,10480,0,7,0.06666793895557803,0,0.6931471805599453,0.0,2,1,1,2,5,1,0,0,1,1,2,0,1,17.5,0.024630541871921183,1
75797,6.49,1,50,8,0,0,0,0.14,1,1,0,13.0,1,0.0,0,1,1,0.6931471805599453,2.6390573296152584,0.0,43,2,0,8,1,10480,0,24,0.06666793895557803,0,1.3862943611198906,5.278114659230517,0,0,0,0,2,0,0,0,0,1,0,0,0,4.0,0.0196078431372549,0
286932,13.72,1,51,8,22,4,1,0.29411764705882354,2,1,0,1.8,1,0.0,0,1,1,0.6931471805599453,1.0296194171811581,0.0,370,3,1,8,1,32142,1,304,0.1130498703911479,0,2.0794415416798357,3.088858251543474,1,1,0,0,4,0,0,0,0,1,0,0,0,4.0,0.038461538461538464,0
134674,17.99,1,118,22,23,4,1,0.13559322033898305,1,24,1,0.0,0,0.0,0,1,24,3.2188758248682006,0.0,0.0,47,2,0,5,1,32142,1,20,2.7131968893875498,2,6.437751649736401,0.0,1,1,0,0,3,1,0,0,1,1,2,0,1,11.0,0.008403361344537815,0
216553,50.0,1,127,17,24,5,1,0.14960629921259844,2,1,0,0.0,0,16.0,1,2,1,0.6931471805599453,0.0,2.833213344056216,1,1,0,9,1,32142,1,1,0.1130498703911479,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,1,1,4,0,0,2.8333333333333335,0.015625,0
250237,15.09,1,47,8,23,5,1,0.1702127659574468,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,125,3,1,3,1,17196,1,107,0.10484918326656789,0,2.0794415416798357,0.0,0,0,0,0,3,0,0,0,0,1,2,1,0,4.0,0.020833333333333332,0
69943,36.79,1,79,11,0,0,0,0.16455696202531644,3,1,0,0.0,0,0.0,0,2,1,0.6931471805599453,0.0,0.0,6,1,0,6,1,17196,1,5,0.10484918326656789,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,1,1,3,1,0,3.6666666666666665,0.0375,0
281281,24.945,1,55,9,24,4,1,0.10909090909090909,1,1,0,0.0,0,0.0,0,1,1,0.6931471805599453,0.0,0.0,15,1,0,5,1,32142,1,10,0.1130498703911479,0,0.6931471805599453,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,9.0,0.017857142857142856,0
94894,21.99,1,36,7,23,4,1,0.16666666666666666,2,2,1,30.0,1,0.0,0,2,2,1.0986122886681098,3.4339872044851463,0.0,439,3,1,7,1,32142,1,202,0.2260997407822958,3,3.295836866004329,10.30196161345544,1,1,0,0,4,1,0,0,1,1,2,1,0,7.0,0.05405405405405406,0
